Unhappy, Sameness, Tolerance
26.92, 58.63, 0.22
16.21, 62.05, 0.21
13.22, 64.48, 0.20
11.40, 66.32, 0.20
9.70, 67.52, 0.20
9.46, 67.10, 0.19
9.18, 66.67, 0.19
10.39, 67.47, 0.18
9.66, 68.36, 0.18
9.50, 68.49, 0.17
9.46, 68.03, 0.17
9.78, 69.43, 0.17
8.65, 69.77, 0.17
8.93, 69.97, 0.17
8.81, 69.16, 0.17
8.85, 69.21, 0.16
9.26, 69.66, 0.16
9.14, 70.37, 0.16
9.38, 70.50, 0.16
9.01, 70.57, 0.16
9.18, 70.21, 0.15
9.34, 70.56, 0.15
9.90, 71.16, 0.15
9.38, 71.22, 0.14
8.73, 71.82, 0.14
8.77, 73.16, 0.14
8.29, 73.16, 0.14
7.84, 71.99, 0.14
9.05, 72.80, 0.14
7.80, 72.43, 0.13
8.21, 71.20, 0.13
8.61, 71.83, 0.13
8.73, 71.62, 0.13
9.09, 71.39, 0.13
8.81, 71.56, 0.13
8.37, 71.99, 0.13
8.33, 71.92, 0.13
8.33, 72.39, 0.13
8.53, 72.95, 0.12
8.33, 72.74, 0.12
8.81, 74.05, 0.12
8.45, 74.99, 0.12
8.08, 74.31, 0.11
8.73, 72.84, 0.11
9.46, 73.09, 0.11
9.18, 73.60, 0.11
8.85, 74.03, 0.11
8.65, 73.78, 0.11
8.93, 73.99, 0.10
8.45, 75.48, 0.10
8.12, 74.87, 0.10
8.69, 74.84, 0.10
8.33, 75.19, 0.10
8.04, 74.41, 0.10
8.41, 74.23, 0.10
9.09, 75.23, 0.10
8.81, 76.58, 0.10
7.68, 75.71, 0.09
8.21, 74.46, 0.09
9.01, 75.74, 0.09
8.73, 76.52, 0.09
7.88, 76.88, 0.09
7.84, 76.98, 0.09
