Unhappy, Sameness, Tolerance
27.32, 59.01, 0.20
18.71, 64.62, 0.18
12.73, 66.18, 0.17
11.56, 68.28, 0.16
10.55, 69.95, 0.15
9.30, 70.07, 0.14
9.42, 69.41, 0.14
9.54, 69.79, 0.12
9.82, 70.10, 0.12
10.19, 70.56, 0.11
10.47, 71.12, 0.10
9.86, 72.11, 0.10
9.01, 71.50, 0.09
9.54, 72.28, 0.09
9.30, 72.55, 0.09
9.01, 73.71, 0.09
8.45, 73.27, 0.09
8.89, 74.04, 0.08
8.85, 72.17, 0.08
10.51, 74.08, 0.08
8.93, 73.30, 0.08
9.50, 73.98, 0.08
9.46, 74.05, 0.08
9.09, 73.68, 0.07
9.09, 73.96, 0.07
9.01, 74.30, 0.07
8.29, 73.65, 0.07
9.66, 74.48, 0.07
8.97, 75.23, 0.07
8.65, 75.27, 0.07
8.77, 74.71, 0.07
8.89, 74.09, 0.07
9.62, 74.71, 0.07
8.81, 75.99, 0.07
8.65, 75.74, 0.07
8.45, 75.80, 0.06
8.57, 75.75, 0.06
8.69, 75.36, 0.06
8.85, 75.82, 0.06
8.49, 76.19, 0.06
8.16, 75.78, 0.06
8.53, 76.78, 0.06
8.29, 75.62, 0.06
9.18, 75.78, 0.06
8.57, 77.16, 0.06
7.56, 75.40, 0.06
9.22, 75.31, 0.06
8.97, 75.40, 0.06
9.58, 75.77, 0.06
8.81, 75.13, 0.06
9.22, 74.57, 0.06
9.30, 75.24, 0.06
