Unhappy, Sameness, Tolerance
6.63, 51.57, 0.84
2.43, 52.22, 0.91
0.77, 52.14, 0.96
0.28, 51.55, 0.98
0.32, 51.63, 0.99
0.04, 51.71, 1.00
0.00, 51.71, 1.00
0.00, 52.00, 1.00
0.00, 52.07, 1.00
0.00, 51.49, 1.00
0.00, 51.23, 1.00
0.00, 51.10, 1.00
0.00, 50.70, 1.00
0.00, 50.80, 1.00
0.00, 51.13, 1.00
0.00, 50.79, 1.00
0.00, 50.62, 1.00
0.00, 50.35, 1.00
0.00, 50.63, 1.00
0.00, 50.53, 1.00
0.00, 50.24, 1.00
0.00, 50.28, 1.00
0.00, 50.43, 1.00
0.00, 50.43, 1.00
0.00, 50.18, 1.00
0.00, 49.79, 1.00
0.00, 49.91, 1.00
0.00, 50.00, 1.00
0.00, 50.15, 1.00
0.00, 50.47, 1.00
0.00, 50.33, 1.00
0.00, 49.84, 1.00
0.00, 49.92, 1.00
0.00, 49.57, 1.00
0.00, 49.30, 1.00
0.00, 50.09, 1.00
0.00, 50.44, 1.00
0.00, 50.07, 1.00
0.00, 49.94, 1.00
0.00, 50.03, 1.00
0.00, 49.86, 1.00
0.00, 49.81, 1.00
0.00, 50.01, 1.00
0.00, 50.38, 1.00
0.00, 50.19, 1.00
0.00, 50.85, 1.00
0.00, 51.02, 1.00
0.00, 50.33, 1.00
0.00, 49.91, 1.00
0.00, 50.29, 1.00
