Unhappy, Sameness, Tolerance
23.12, 58.23, 0.35
17.10, 63.36, 0.22
15.93, 66.43, 0.12
14.71, 69.66, 0.09
12.53, 71.48, 0.07
11.36, 72.53, 0.04
11.28, 73.77, 0.02
10.63, 74.60, 0.01
9.86, 74.58, 0.01
10.19, 74.33, 0.00
10.63, 74.01, 0.00
11.72, 74.94, 0.00
10.23, 73.84, 0.00
11.20, 74.29, 0.00
12.00, 75.84, 0.00
10.71, 75.65, 0.00
10.99, 76.29, 0.00
10.51, 77.30, 0.00
9.74, 77.89, 0.00
9.05, 77.40, 0.00
9.82, 78.14, 0.00
9.01, 79.05, 0.00
8.73, 78.93, 0.00
8.85, 77.65, 0.00
9.30, 77.71, 0.00
10.11, 76.40, 0.00
10.43, 77.60, 0.00
10.19, 78.80, 0.00
9.22, 78.42, 0.00
9.14, 78.00, 0.00
9.94, 79.53, 0.00
9.22, 79.92, 0.00
8.81, 80.41, 0.00
8.21, 79.85, 0.00
8.81, 78.14, 0.00
10.19, 78.44, 0.00
10.02, 79.49, 0.00
9.46, 79.76, 0.00
9.14, 78.03, 0.00
10.31, 77.34, 0.00
10.19, 78.67, 0.00
9.74, 79.53, 0.00
8.89, 79.64, 0.00
9.46, 80.32, 0.00
8.41, 79.84, 0.00
9.01, 78.12, 0.00
10.02, 78.41, 0.00
9.74, 78.71, 0.00
10.06, 80.44, 0.00
9.01, 79.59, 0.00
9.58, 79.01, 0.00
10.11, 80.41, 0.00
8.89, 81.28, 0.00
8.29, 80.40, 0.00
8.73, 80.55, 0.00
8.81, 79.77, 0.00
