Unhappy, Sameness, Tolerance
27.97, 58.96, 0.20
17.02, 63.14, 0.18
12.69, 65.47, 0.18
11.24, 66.73, 0.18
9.22, 67.46, 0.18
9.74, 68.32, 0.18
9.30, 69.20, 0.18
8.33, 68.72, 0.18
8.81, 69.12, 0.18
8.21, 69.82, 0.18
7.64, 69.27, 0.18
8.45, 69.47, 0.18
8.49, 69.89, 0.18
8.08, 70.35, 0.18
7.92, 70.29, 0.18
8.16, 70.12, 0.18
8.25, 69.28, 0.18
8.97, 69.59, 0.18
8.41, 69.89, 0.18
8.57, 68.99, 0.18
9.46, 69.50, 0.18
8.69, 70.06, 0.18
8.81, 71.36, 0.18
7.80, 70.61, 0.18
7.96, 70.93, 0.18
7.80, 70.33, 0.18
7.72, 69.32, 0.18
9.26, 70.83, 0.18
8.69, 70.79, 0.18
8.29, 70.46, 0.18
7.76, 69.09, 0.18
9.46, 69.62, 0.18
8.65, 70.25, 0.18
7.80, 70.39, 0.18
7.40, 71.10, 0.18
6.99, 69.96, 0.18
7.15, 70.90, 0.18
7.88, 71.04, 0.18
7.24, 71.41, 0.18
6.83, 71.31, 0.18
6.79, 69.85, 0.18
8.00, 69.98, 0.18
8.00, 70.09, 0.18
8.12, 70.27, 0.18
8.57, 70.90, 0.18
7.60, 69.71, 0.18
8.25, 69.58, 0.18
8.33, 69.72, 0.18
7.64, 70.10, 0.18
7.03, 70.91, 0.18
6.99, 70.09, 0.18
