Unhappy, Sameness, Tolerance
23.00, 57.58, 0.34
19.48, 63.18, 0.20
16.05, 67.56, 0.10
13.82, 70.14, 0.06
12.17, 71.79, 0.03
12.29, 74.85, 0.01
10.31, 72.81, 0.01
12.45, 75.48, 0.00
10.06, 75.22, 0.00
10.19, 74.99, 0.00
9.98, 75.21, 0.00
10.75, 76.32, 0.00
10.06, 76.36, 0.00
10.02, 76.24, 0.00
10.06, 76.38, 0.00
9.74, 76.43, 0.00
9.74, 74.69, 0.00
11.20, 75.59, 0.00
10.19, 75.77, 0.00
10.19, 76.57, 0.00
10.27, 76.42, 0.00
10.15, 76.94, 0.00
9.98, 76.33, 0.00
10.27, 77.99, 0.00
9.30, 78.11, 0.00
8.53, 78.38, 0.00
8.77, 77.58, 0.00
9.22, 78.90, 0.00
8.77, 77.59, 0.00
9.78, 78.68, 0.00
9.14, 78.26, 0.00
9.50, 79.55, 0.00
8.21, 78.68, 0.00
9.42, 79.57, 0.00
9.22, 79.51, 0.00
8.73, 78.53, 0.00
9.42, 78.15, 0.00
9.78, 78.30, 0.00
9.82, 79.35, 0.00
8.77, 79.52, 0.00
9.05, 78.49, 0.00
9.58, 78.64, 0.00
9.34, 78.37, 0.00
9.82, 78.24, 0.00
9.90, 79.43, 0.00
9.74, 78.91, 0.00
9.98, 79.78, 0.00
8.89, 79.96, 0.00
8.89, 78.62, 0.00
9.74, 78.59, 0.00
9.74, 79.06, 0.00
