Unhappy, Sameness, Tolerance
31.20, 61.74, 0.05
19.32, 68.03, 0.01
14.75, 70.34, 0.00
12.77, 72.11, 0.00
11.72, 74.23, 0.00
10.35, 74.97, 0.00
10.15, 75.49, 0.00
10.59, 75.86, 0.00
10.11, 75.98, 0.00
10.27, 76.23, 0.00
10.19, 76.43, 0.00
10.06, 78.34, 0.00
8.93, 78.46, 0.00
9.38, 77.91, 0.00
9.70, 78.14, 0.00
8.81, 78.40, 0.00
9.30, 76.35, 0.00
10.75, 77.13, 0.00
11.08, 78.17, 0.00
9.90, 78.76, 0.00
9.78, 77.68, 0.00
10.55, 78.30, 0.00
9.50, 79.57, 0.00
8.93, 79.86, 0.00
8.29, 79.48, 0.00
9.18, 79.77, 0.00
9.22, 78.72, 0.00
9.58, 78.73, 0.00
9.38, 79.33, 0.00
9.42, 78.70, 0.00
10.11, 79.24, 0.00
9.82, 78.96, 0.00
10.27, 78.75, 0.00
9.90, 80.31, 0.00
8.69, 80.60, 0.00
8.61, 81.35, 0.00
7.68, 80.96, 0.00
8.00, 81.00, 0.00
8.04, 80.56, 0.00
8.69, 81.46, 0.00
7.96, 81.62, 0.00
7.60, 81.01, 0.00
8.37, 80.39, 0.00
8.16, 79.57, 0.00
9.09, 78.75, 0.00
10.23, 79.14, 0.00
9.54, 80.39, 0.00
9.05, 78.93, 0.00
9.98, 79.98, 0.00
9.82, 79.79, 0.00
9.05, 80.30, 0.00
8.73, 79.82, 0.00
9.14, 79.63, 0.00
9.14, 80.10, 0.00
