Unhappy, Sameness, Tolerance
20.98, 58.00, 0.37
9.82, 59.67, 0.55
6.02, 60.13, 0.73
2.18, 59.17, 0.87
1.09, 57.79, 0.93
1.13, 56.54, 0.96
0.49, 55.11, 0.98
0.20, 54.13, 0.99
0.12, 53.55, 1.00
0.00, 53.02, 1.00
0.00, 52.13, 1.00
0.00, 51.83, 1.00
0.00, 51.51, 1.00
0.00, 51.38, 1.00
0.00, 51.53, 1.00
0.00, 50.71, 1.00
0.00, 50.42, 1.00
0.00, 50.41, 1.00
0.00, 50.70, 1.00
0.00, 51.23, 1.00
0.00, 51.10, 1.00
0.00, 51.30, 1.00
0.00, 51.13, 1.00
0.00, 50.96, 1.00
0.00, 51.16, 1.00
0.00, 50.41, 1.00
0.00, 50.33, 1.00
0.00, 50.39, 1.00
0.00, 50.15, 1.00
0.00, 49.75, 1.00
0.00, 50.02, 1.00
0.00, 49.90, 1.00
0.00, 49.83, 1.00
0.00, 49.84, 1.00
0.00, 49.85, 1.00
0.00, 49.95, 1.00
0.00, 49.91, 1.00
0.00, 49.56, 1.00
0.00, 49.37, 1.00
0.00, 49.76, 1.00
0.00, 49.50, 1.00
0.00, 49.97, 1.00
0.00, 49.85, 1.00
0.00, 49.78, 1.00
0.00, 49.98, 1.00
0.00, 49.80, 1.00
0.00, 49.53, 1.00
0.00, 49.71, 1.00
0.00, 49.65, 1.00
0.00, 49.27, 1.00
