Unhappy, Sameness, Tolerance
6.02, 52.33, 0.85
2.26, 52.62, 0.93
0.61, 52.38, 0.98
0.28, 51.67, 0.99
0.16, 51.24, 0.99
0.00, 50.40, 1.00
0.04, 50.17, 1.00
0.00, 50.42, 1.00
0.04, 50.24, 1.00
0.04, 50.12, 1.00
0.00, 50.20, 1.00
0.00, 50.01, 1.00
0.00, 50.26, 1.00
0.00, 50.37, 1.00
0.00, 49.99, 1.00
0.00, 49.95, 1.00
0.00, 49.96, 1.00
0.00, 49.59, 1.00
0.00, 49.23, 1.00
0.00, 49.34, 1.00
0.00, 48.91, 1.00
0.00, 49.10, 1.00
0.00, 49.14, 1.00
0.00, 49.07, 1.00
0.00, 49.68, 1.00
0.00, 49.80, 1.00
0.00, 49.98, 1.00
0.00, 50.47, 1.00
0.00, 50.28, 1.00
0.00, 49.96, 1.00
0.00, 50.04, 1.00
0.00, 50.23, 1.00
0.00, 50.53, 1.00
0.00, 50.31, 1.00
0.00, 50.31, 1.00
0.00, 50.17, 1.00
0.00, 50.42, 1.00
0.00, 49.96, 1.00
0.00, 50.36, 1.00
0.00, 50.15, 1.00
0.00, 49.73, 1.00
0.00, 49.30, 1.00
0.00, 49.55, 1.00
0.00, 49.52, 1.00
0.00, 49.78, 1.00
0.00, 50.17, 1.00
0.00, 50.04, 1.00
0.00, 49.61, 1.00
0.00, 49.97, 1.00
0.00, 49.68, 1.00
