Unhappy, Sameness, Tolerance
0.73, 50.44, 0.99
0.00, 50.44, 1.00
0.00, 50.44, 1.00
0.00, 50.20, 1.00
0.00, 50.04, 1.00
0.00, 49.79, 1.00
0.00, 49.84, 1.00
0.00, 49.51, 1.00
0.00, 49.26, 1.00
0.00, 49.56, 1.00
0.00, 49.73, 1.00
0.00, 49.08, 1.00
0.00, 48.96, 1.00
0.00, 48.77, 1.00
0.00, 48.94, 1.00
0.00, 49.37, 1.00
0.00, 49.06, 1.00
0.00, 48.69, 1.00
0.00, 48.40, 1.00
0.00, 48.46, 1.00
0.00, 48.79, 1.00
0.00, 48.84, 1.00
0.00, 48.78, 1.00
0.00, 49.47, 1.00
0.00, 49.85, 1.00
0.00, 50.11, 1.00
0.00, 50.37, 1.00
0.00, 50.03, 1.00
0.00, 50.06, 1.00
0.00, 50.53, 1.00
0.00, 50.03, 1.00
0.00, 49.88, 1.00
0.00, 50.48, 1.00
0.00, 50.54, 1.00
0.00, 50.60, 1.00
0.00, 50.68, 1.00
0.00, 50.72, 1.00
0.00, 50.86, 1.00
0.00, 50.45, 1.00
0.00, 50.20, 1.00
0.00, 50.33, 1.00
0.00, 50.78, 1.00
0.00, 50.51, 1.00
0.00, 49.85, 1.00
0.00, 49.69, 1.00
0.00, 50.11, 1.00
0.00, 49.99, 1.00
0.00, 49.91, 1.00
0.00, 49.37, 1.00
0.00, 49.70, 1.00
