Unhappy, Sameness, Tolerance
33.83, 61.14, 0.01
20.94, 67.75, 0.00
14.71, 70.12, 0.00
13.22, 72.25, 0.00
11.68, 73.06, 0.00
11.64, 73.63, 0.00
10.47, 74.00, 0.00
10.63, 74.61, 0.00
10.47, 75.13, 0.00
10.27, 75.81, 0.00
10.23, 75.80, 0.00
10.15, 75.23, 0.00
10.75, 77.08, 0.00
9.42, 77.98, 0.00
8.73, 77.51, 0.00
8.69, 77.37, 0.00
9.14, 76.13, 0.00
9.98, 77.29, 0.00
9.38, 77.35, 0.00
8.93, 75.61, 0.00
10.31, 77.68, 0.00
9.34, 78.12, 0.00
9.22, 78.83, 0.00
8.49, 77.05, 0.00
10.51, 77.62, 0.00
9.14, 78.49, 0.00
8.49, 77.65, 0.00
8.57, 77.58, 0.00
9.26, 77.09, 0.00
9.26, 76.58, 0.00
9.90, 77.89, 0.00
9.30, 77.22, 0.00
9.74, 78.98, 0.00
9.30, 78.40, 0.00
9.26, 77.83, 0.00
9.86, 77.82, 0.00
9.62, 77.92, 0.00
9.66, 77.93, 0.00
9.34, 78.12, 0.00
9.70, 77.51, 0.00
9.86, 78.05, 0.00
9.50, 78.38, 0.00
9.70, 78.33, 0.00
9.74, 78.54, 0.00
9.62, 77.11, 0.00
9.98, 77.20, 0.00
10.51, 79.53, 0.00
8.81, 78.63, 0.00
9.05, 79.05, 0.00
8.77, 78.75, 0.00
9.54, 78.96, 0.00
9.30, 79.37, 0.00
9.18, 79.49, 0.00
9.22, 80.02, 0.00
