Unhappy, Sameness, Tolerance
33.19, 63.49, 0.01
19.52, 67.97, 0.00
15.12, 70.95, 0.00
13.42, 72.93, 0.00
11.72, 73.36, 0.00
11.68, 75.07, 0.00
10.19, 75.31, 0.00
10.31, 75.85, 0.00
10.27, 76.61, 0.00
9.78, 76.66, 0.00
9.34, 77.55, 0.00
9.62, 76.46, 0.00
10.67, 76.12, 0.00
10.71, 76.88, 0.00
10.87, 76.62, 0.00
10.19, 76.67, 0.00
9.74, 77.71, 0.00
9.01, 77.32, 0.00
9.74, 78.19, 0.00
9.42, 78.55, 0.00
9.05, 78.56, 0.00
9.22, 77.10, 0.00
9.86, 76.49, 0.00
10.95, 77.51, 0.00
10.39, 77.75, 0.00
10.35, 77.43, 0.00
10.15, 78.05, 0.00
10.67, 77.62, 0.00
9.62, 77.82, 0.00
9.14, 77.80, 0.00
9.70, 78.63, 0.00
9.38, 77.93, 0.00
9.98, 77.73, 0.00
10.55, 78.26, 0.00
9.74, 78.96, 0.00
9.42, 77.78, 0.00
10.71, 79.63, 0.00
8.73, 80.09, 0.00
8.85, 79.94, 0.00
9.05, 78.33, 0.00
9.82, 78.60, 0.00
9.22, 80.55, 0.00
8.81, 80.77, 0.00
7.96, 79.73, 0.00
9.70, 79.40, 0.00
9.70, 78.48, 0.00
10.11, 79.15, 0.00
9.66, 79.90, 0.00
8.97, 79.88, 0.00
9.50, 79.32, 0.00
9.70, 79.40, 0.00
9.42, 79.03, 0.00
9.50, 80.79, 0.00
