Unhappy, Sameness, Tolerance
29.30, 59.61, 0.14
20.25, 65.60, 0.08
15.93, 69.82, 0.05
13.42, 72.32, 0.03
12.09, 74.28, 0.01
10.91, 74.70, 0.01
10.67, 74.77, 0.01
10.55, 73.79, 0.00
11.24, 74.80, 0.00
10.91, 74.16, 0.00
10.95, 75.00, 0.00
11.20, 75.59, 0.00
10.11, 77.12, 0.00
9.01, 76.86, 0.00
10.27, 77.53, 0.00
9.94, 78.52, 0.00
9.26, 78.29, 0.00
8.93, 77.82, 0.00
9.66, 77.36, 0.00
9.78, 78.24, 0.00
9.18, 79.29, 0.00
8.73, 78.28, 0.00
9.66, 79.23, 0.00
9.01, 79.18, 0.00
9.05, 78.51, 0.00
8.65, 77.58, 0.00
9.14, 76.87, 0.00
10.11, 77.60, 0.00
9.26, 77.47, 0.00
10.11, 76.23, 0.00
11.16, 78.16, 0.00
10.27, 78.85, 0.00
9.54, 79.25, 0.00
9.30, 78.41, 0.00
10.06, 78.23, 0.00
9.82, 78.95, 0.00
9.34, 79.42, 0.00
9.34, 79.39, 0.00
9.54, 78.75, 0.00
9.66, 78.34, 0.00
9.66, 78.26, 0.00
10.06, 79.06, 0.00
9.50, 78.61, 0.00
9.18, 78.80, 0.00
9.34, 79.30, 0.00
9.66, 77.41, 0.00
10.47, 78.84, 0.00
10.11, 79.38, 0.00
8.89, 79.61, 0.00
9.05, 79.57, 0.00
8.69, 79.15, 0.00
9.50, 80.09, 0.00
8.61, 79.70, 0.00
9.18, 79.09, 0.00
10.11, 79.45, 0.00
9.26, 79.12, 0.00
9.90, 79.11, 0.00
9.82, 80.95, 0.00
