Unhappy, Sameness, Tolerance
34.36, 61.40, 0.00
21.02, 67.64, 0.00
15.89, 69.33, 0.00
14.63, 71.25, 0.00
12.65, 73.61, 0.00
10.39, 73.41, 0.00
11.24, 74.86, 0.00
10.15, 75.64, 0.00
9.66, 75.96, 0.00
9.62, 75.65, 0.00
10.19, 76.69, 0.00
10.43, 75.53, 0.00
10.35, 75.63, 0.00
10.63, 76.55, 0.00
10.11, 76.07, 0.00
10.91, 76.75, 0.00
10.19, 78.09, 0.00
9.30, 76.83, 0.00
9.82, 77.40, 0.00
9.62, 77.68, 0.00
9.50, 77.91, 0.00
9.34, 78.63, 0.00
10.02, 77.71, 0.00
9.42, 78.06, 0.00
9.01, 79.03, 0.00
8.77, 79.06, 0.00
8.53, 79.49, 0.00
8.97, 79.02, 0.00
8.77, 78.91, 0.00
8.93, 77.08, 0.00
10.23, 76.47, 0.00
10.79, 76.50, 0.00
10.59, 78.53, 0.00
9.50, 76.79, 0.00
10.55, 76.31, 0.00
11.28, 76.98, 0.00
10.55, 78.14, 0.00
9.34, 79.26, 0.00
8.41, 78.99, 0.00
8.61, 78.97, 0.00
9.22, 80.03, 0.00
8.57, 77.82, 0.00
9.94, 79.18, 0.00
9.09, 80.11, 0.00
8.45, 80.64, 0.00
8.33, 80.04, 0.00
9.18, 79.01, 0.00
9.58, 79.16, 0.00
9.74, 80.24, 0.00
9.05, 79.84, 0.00
9.14, 80.53, 0.00
