Unhappy, Sameness, Tolerance
9.58, 53.06, 0.74
6.22, 54.75, 0.75
6.27, 56.19, 0.73
5.54, 56.36, 0.73
5.66, 57.40, 0.74
5.09, 57.68, 0.75
4.77, 58.44, 0.75
5.70, 59.01, 0.74
4.49, 58.21, 0.75
5.62, 58.88, 0.75
5.13, 59.32, 0.73
5.50, 59.40, 0.73
5.66, 59.42, 0.74
4.93, 59.99, 0.76
5.05, 60.59, 0.76
5.09, 60.82, 0.74
5.54, 60.98, 0.73
5.42, 61.53, 0.74
4.61, 60.70, 0.75
4.97, 60.13, 0.72
6.55, 61.06, 0.69
5.90, 61.92, 0.70
5.86, 61.21, 0.69
6.10, 62.49, 0.69
6.47, 61.96, 0.66
5.94, 62.73, 0.69
4.20, 61.77, 0.71
5.34, 61.03, 0.74
5.74, 61.33, 0.71
5.90, 61.68, 0.71
5.66, 62.14, 0.71
6.31, 62.39, 0.69
5.82, 62.49, 0.70
5.78, 61.76, 0.68
5.70, 61.96, 0.69
6.06, 62.15, 0.69
5.09, 62.30, 0.71
5.62, 62.42, 0.69
6.14, 62.12, 0.67
5.42, 61.92, 0.69
5.46, 63.14, 0.68
5.34, 62.86, 0.70
5.70, 62.76, 0.70
6.14, 62.35, 0.70
5.78, 63.50, 0.71
5.05, 62.66, 0.72
5.05, 62.68, 0.73
3.92, 62.51, 0.76
4.32, 62.05, 0.76
3.76, 60.93, 0.78
4.81, 60.47, 0.76
4.85, 59.96, 0.77
