Unhappy, Sameness, Tolerance
10.19, 53.78, 0.71
7.15, 55.05, 0.70
6.95, 57.36, 0.71
7.72, 57.99, 0.69
6.10, 58.50, 0.69
6.22, 59.27, 0.71
6.22, 59.94, 0.70
5.90, 60.69, 0.67
6.27, 61.13, 0.65
6.99, 60.95, 0.64
7.76, 62.17, 0.62
7.11, 62.61, 0.63
5.86, 62.51, 0.67
7.28, 62.94, 0.64
7.44, 63.82, 0.65
6.06, 63.91, 0.66
5.62, 64.60, 0.68
5.21, 64.59, 0.69
5.38, 64.04, 0.71
4.20, 63.16, 0.72
4.89, 63.26, 0.73
5.62, 63.48, 0.71
5.54, 63.58, 0.70
5.54, 62.67, 0.69
5.66, 63.24, 0.68
5.09, 63.20, 0.67
5.05, 62.24, 0.70
5.50, 63.20, 0.71
5.74, 63.01, 0.72
4.97, 62.62, 0.73
4.57, 62.21, 0.72
5.05, 61.80, 0.70
5.58, 61.88, 0.69
5.54, 61.43, 0.68
5.94, 62.43, 0.70
4.93, 62.12, 0.70
5.78, 61.77, 0.71
5.86, 61.40, 0.71
5.78, 61.18, 0.71
5.50, 61.07, 0.72
5.62, 61.93, 0.72
4.28, 61.82, 0.75
4.04, 61.54, 0.75
4.04, 60.82, 0.78
4.49, 60.81, 0.78
3.40, 60.66, 0.81
3.23, 59.34, 0.81
4.08, 59.05, 0.78
4.41, 58.95, 0.79
4.24, 58.43, 0.78
4.53, 59.15, 0.78
4.97, 59.46, 0.78
4.00, 58.82, 0.79
4.57, 59.44, 0.78
3.96, 59.40, 0.81
3.60, 59.11, 0.81
3.68, 58.62, 0.82
