Unhappy, Sameness, Tolerance
26.72, 59.49, 0.22
16.65, 63.71, 0.20
12.53, 65.41, 0.19
11.40, 66.85, 0.18
10.23, 67.71, 0.17
10.15, 67.89, 0.17
9.86, 70.03, 0.16
9.34, 69.80, 0.16
8.73, 69.43, 0.15
9.54, 69.47, 0.15
9.38, 68.94, 0.15
10.31, 70.52, 0.15
8.85, 72.15, 0.14
8.21, 72.39, 0.14
8.57, 72.59, 0.14
7.88, 71.71, 0.14
8.93, 72.21, 0.13
8.81, 72.01, 0.13
9.26, 72.59, 0.12
8.61, 73.11, 0.12
8.21, 73.64, 0.12
7.88, 73.38, 0.12
7.76, 73.89, 0.12
7.84, 72.88, 0.12
8.45, 71.98, 0.12
9.42, 71.72, 0.12
9.58, 72.49, 0.11
10.02, 74.22, 0.11
8.57, 74.85, 0.10
8.00, 74.48, 0.10
8.21, 74.58, 0.09
7.76, 74.04, 0.09
8.25, 74.12, 0.09
8.65, 73.28, 0.09
9.01, 73.44, 0.09
9.70, 74.31, 0.09
8.65, 73.92, 0.09
8.81, 73.98, 0.09
8.61, 74.18, 0.08
8.53, 74.16, 0.08
8.53, 75.01, 0.08
8.65, 73.82, 0.08
9.62, 73.74, 0.08
9.34, 74.98, 0.08
8.29, 73.65, 0.07
9.30, 74.01, 0.07
9.78, 73.36, 0.07
9.90, 74.55, 0.07
8.77, 73.74, 0.07
8.97, 75.00, 0.07
8.04, 75.10, 0.06
8.93, 74.60, 0.06
9.01, 74.51, 0.06
