Unhappy, Sameness, Tolerance
11.84, 54.08, 0.67
4.85, 54.58, 0.79
3.03, 55.58, 0.88
1.50, 55.08, 0.93
0.69, 54.19, 0.96
0.81, 53.83, 0.97
0.24, 52.93, 0.99
0.08, 52.87, 1.00
0.00, 52.14, 1.00
0.00, 51.80, 1.00
0.00, 51.63, 1.00
0.00, 51.19, 1.00
0.00, 50.93, 1.00
0.00, 50.31, 1.00
0.00, 50.37, 1.00
0.00, 50.15, 1.00
0.00, 50.31, 1.00
0.00, 50.54, 1.00
0.00, 49.79, 1.00
0.00, 49.74, 1.00
0.00, 49.63, 1.00
0.00, 49.26, 1.00
0.00, 49.43, 1.00
0.00, 49.21, 1.00
0.00, 48.86, 1.00
0.00, 49.14, 1.00
0.00, 49.10, 1.00
0.00, 49.12, 1.00
0.00, 49.44, 1.00
0.00, 49.39, 1.00
0.00, 49.59, 1.00
0.00, 49.78, 1.00
0.00, 50.10, 1.00
0.00, 50.24, 1.00
0.00, 49.78, 1.00
0.00, 49.92, 1.00
0.00, 49.69, 1.00
0.00, 49.66, 1.00
0.00, 50.39, 1.00
0.00, 50.02, 1.00
0.00, 49.70, 1.00
0.00, 49.76, 1.00
0.00, 49.86, 1.00
0.00, 49.71, 1.00
0.00, 49.63, 1.00
0.00, 50.35, 1.00
0.00, 50.51, 1.00
0.00, 50.59, 1.00
0.00, 50.79, 1.00
0.00, 49.95, 1.00
