Unhappy, Sameness, Tolerance
24.86, 59.20, 0.25
20.49, 66.47, 0.08
15.24, 69.60, 0.02
12.65, 71.80, 0.01
11.44, 71.69, 0.00
11.96, 73.82, 0.00
10.55, 74.99, 0.00
10.15, 74.93, 0.00
10.27, 74.82, 0.00
10.75, 75.18, 0.00
10.15, 75.35, 0.00
10.59, 75.24, 0.00
10.83, 75.34, 0.00
10.43, 76.16, 0.00
10.27, 76.25, 0.00
9.98, 75.43, 0.00
10.47, 75.37, 0.00
10.43, 76.75, 0.00
9.38, 77.81, 0.00
9.18, 76.80, 0.00
9.62, 76.35, 0.00
10.02, 76.54, 0.00
9.50, 76.62, 0.00
9.70, 77.07, 0.00
9.86, 77.26, 0.00
9.62, 77.88, 0.00
9.70, 77.50, 0.00
9.74, 76.96, 0.00
9.86, 77.62, 0.00
9.70, 77.08, 0.00
10.19, 76.71, 0.00
10.11, 76.40, 0.00
9.90, 77.40, 0.00
9.74, 77.17, 0.00
9.74, 79.69, 0.00
8.81, 78.18, 0.00
9.46, 78.86, 0.00
9.34, 78.34, 0.00
9.46, 78.94, 0.00
9.38, 78.96, 0.00
9.14, 78.77, 0.00
9.05, 77.28, 0.00
9.98, 78.92, 0.00
8.61, 80.08, 0.00
8.00, 78.97, 0.00
9.14, 79.01, 0.00
9.14, 78.25, 0.00
9.42, 76.91, 0.00
10.83, 77.65, 0.00
10.43, 77.78, 0.00
10.51, 77.87, 0.00
