Unhappy, Sameness, Tolerance
6.35, 52.95, 0.80
3.40, 53.72, 0.82
2.34, 53.51, 0.84
1.94, 53.96, 0.85
1.54, 53.51, 0.86
1.66, 53.51, 0.86
1.66, 54.18, 0.87
1.46, 53.57, 0.88
1.62, 53.69, 0.88
1.78, 52.86, 0.88
1.46, 52.78, 0.89
1.66, 53.09, 0.89
1.21, 53.05, 0.90
0.73, 52.23, 0.90
0.81, 52.29, 0.90
1.13, 52.42, 0.90
0.81, 52.06, 0.91
1.01, 53.01, 0.91
0.73, 53.22, 0.91
0.81, 53.19, 0.91
0.89, 53.43, 0.92
0.81, 52.82, 0.92
0.93, 53.03, 0.92
0.57, 52.81, 0.93
0.77, 52.08, 0.93
0.73, 52.25, 0.93
1.09, 52.49, 0.93
0.77, 52.37, 0.93
0.65, 51.88, 0.93
0.73, 51.52, 0.93
1.01, 51.65, 0.93
0.77, 51.72, 0.93
0.89, 51.77, 0.93
0.77, 51.79, 0.93
0.61, 51.47, 0.94
1.01, 52.12, 0.94
1.01, 51.86, 0.94
0.97, 51.25, 0.94
0.93, 50.75, 0.94
0.73, 50.70, 0.94
0.73, 51.27, 0.94
0.85, 50.73, 0.94
0.81, 50.82, 0.94
0.69, 50.86, 0.94
0.57, 51.49, 0.95
0.53, 51.87, 0.95
0.28, 51.84, 0.95
0.44, 51.47, 0.95
0.61, 51.12, 0.95
0.81, 50.95, 0.95
0.49, 50.63, 0.95
0.44, 50.58, 0.95
