Unhappy, Sameness, Tolerance
27.20, 59.61, 0.17
21.71, 66.96, 0.01
15.52, 70.92, 0.00
12.49, 72.85, 0.00
11.28, 73.34, 0.00
10.71, 74.82, 0.00
10.31, 75.92, 0.00
9.26, 76.62, 0.00
9.38, 76.28, 0.00
10.02, 76.82, 0.00
9.70, 77.27, 0.00
9.54, 76.09, 0.00
9.70, 74.94, 0.00
10.83, 76.28, 0.00
10.51, 78.05, 0.00
9.42, 78.59, 0.00
8.85, 79.31, 0.00
8.57, 80.28, 0.00
8.08, 78.70, 0.00
8.65, 78.49, 0.00
9.54, 79.99, 0.00
8.57, 78.63, 0.00
9.34, 78.58, 0.00
9.01, 77.39, 0.00
9.90, 78.47, 0.00
10.15, 78.80, 0.00
9.22, 78.36, 0.00
9.94, 77.03, 0.00
10.31, 77.56, 0.00
10.55, 78.23, 0.00
9.50, 78.51, 0.00
9.86, 79.17, 0.00
9.62, 78.16, 0.00
10.43, 80.22, 0.00
8.93, 79.50, 0.00
9.46, 79.95, 0.00
9.01, 78.99, 0.00
9.58, 80.43, 0.00
8.49, 80.18, 0.00
8.65, 79.27, 0.00
9.54, 79.39, 0.00
9.38, 79.42, 0.00
9.22, 80.19, 0.00
9.01, 80.56, 0.00
9.30, 79.84, 0.00
9.22, 79.66, 0.00
9.26, 78.85, 0.00
9.58, 80.24, 0.00
8.69, 79.94, 0.00
8.89, 80.05, 0.00
8.89, 80.63, 0.00
