Unhappy, Sameness, Tolerance
9.01, 52.24, 0.76
6.83, 54.93, 0.74
6.10, 56.17, 0.75
5.54, 56.60, 0.74
5.74, 56.81, 0.74
5.90, 57.32, 0.74
5.62, 57.79, 0.75
6.14, 58.59, 0.72
6.39, 59.39, 0.70
6.63, 59.64, 0.68
6.59, 60.91, 0.70
5.54, 61.20, 0.69
6.79, 62.01, 0.67
6.06, 62.09, 0.68
5.70, 61.49, 0.69
4.93, 61.11, 0.70
5.30, 61.17, 0.73
4.89, 60.72, 0.73
4.32, 60.34, 0.74
4.93, 60.14, 0.74
4.41, 59.61, 0.78
4.41, 59.89, 0.78
4.37, 60.17, 0.77
4.20, 60.24, 0.78
4.28, 60.40, 0.80
4.41, 59.96, 0.79
3.52, 59.28, 0.81
3.35, 59.23, 0.81
3.56, 57.83, 0.82
3.48, 57.54, 0.82
3.88, 58.02, 0.83
3.48, 58.08, 0.84
3.07, 57.35, 0.87
3.03, 56.88, 0.86
2.47, 56.22, 0.88
2.75, 56.23, 0.87
2.99, 55.91, 0.88
2.38, 54.82, 0.89
2.06, 54.87, 0.92
1.82, 54.87, 0.93
1.17, 54.40, 0.95
0.61, 54.55, 0.96
1.13, 54.25, 0.96
0.89, 53.42, 0.96
1.17, 54.11, 0.96
1.41, 54.03, 0.95
1.46, 53.71, 0.95
1.21, 53.00, 0.96
0.69, 52.90, 0.97
0.73, 53.01, 0.97
