Unhappy, Sameness, Tolerance
8.89, 52.33, 0.74
6.47, 53.77, 0.75
5.42, 55.00, 0.77
4.65, 56.09, 0.80
4.08, 56.60, 0.81
4.65, 56.84, 0.79
5.50, 57.19, 0.78
5.05, 57.70, 0.80
4.04, 57.50, 0.82
3.80, 56.91, 0.82
3.96, 57.05, 0.81
4.20, 57.12, 0.79
4.65, 57.09, 0.79
4.45, 57.81, 0.79
4.37, 58.91, 0.81
4.00, 58.36, 0.81
4.37, 59.27, 0.79
3.72, 58.78, 0.77
4.08, 58.43, 0.79
3.60, 58.58, 0.80
3.60, 57.82, 0.82
2.91, 56.58, 0.83
3.48, 56.12, 0.84
4.00, 56.24, 0.85
3.48, 56.18, 0.86
3.23, 56.32, 0.86
2.83, 56.85, 0.86
3.31, 57.01, 0.85
3.60, 57.07, 0.86
2.95, 57.19, 0.86
2.63, 56.24, 0.87
3.35, 56.55, 0.86
3.44, 56.59, 0.88
2.14, 55.92, 0.91
1.94, 55.43, 0.91
1.74, 55.34, 0.91
1.78, 55.13, 0.92
3.15, 56.25, 0.90
2.06, 56.57, 0.90
1.94, 56.27, 0.89
1.90, 55.57, 0.91
1.82, 55.14, 0.92
1.50, 54.28, 0.92
2.02, 54.82, 0.92
2.55, 54.56, 0.91
1.41, 53.48, 0.94
1.54, 53.77, 0.93
1.94, 53.71, 0.93
1.46, 53.10, 0.94
1.46, 53.39, 0.95
