Unhappy, Sameness, Tolerance
17.50, 55.65, 0.51
12.41, 59.11, 0.51
10.43, 61.93, 0.48
9.38, 63.79, 0.48
8.33, 65.09, 0.47
8.04, 65.87, 0.47
8.04, 67.46, 0.46
7.40, 67.32, 0.46
7.19, 67.30, 0.48
7.44, 67.04, 0.47
8.57, 67.53, 0.44
8.21, 68.96, 0.43
7.64, 69.22, 0.43
7.24, 68.78, 0.45
7.40, 68.24, 0.43
7.60, 68.56, 0.44
7.11, 68.48, 0.45
7.84, 67.77, 0.46
7.68, 66.85, 0.47
7.64, 66.95, 0.48
8.73, 68.07, 0.47
7.48, 68.80, 0.48
6.99, 68.28, 0.52
7.60, 67.76, 0.52
7.44, 67.18, 0.50
7.19, 67.62, 0.52
6.87, 67.14, 0.53
7.15, 67.92, 0.52
6.59, 67.24, 0.52
7.11, 67.45, 0.55
6.43, 67.78, 0.56
6.10, 66.99, 0.56
7.40, 66.91, 0.54
7.72, 67.23, 0.54
8.37, 67.82, 0.52
6.95, 67.79, 0.52
7.03, 68.37, 0.51
5.98, 68.36, 0.54
6.67, 68.27, 0.54
7.40, 67.98, 0.53
6.51, 67.75, 0.53
8.00, 67.40, 0.52
6.06, 67.48, 0.52
6.14, 67.39, 0.55
6.87, 67.56, 0.56
5.90, 67.69, 0.59
5.13, 66.24, 0.61
5.78, 65.77, 0.61
5.54, 65.82, 0.65
6.14, 65.50, 0.64
5.66, 65.13, 0.64
5.70, 64.55, 0.65
