Unhappy, Sameness, Tolerance
24.98, 59.10, 0.24
17.99, 63.94, 0.22
13.99, 66.74, 0.20
13.18, 69.06, 0.19
11.60, 70.14, 0.18
11.48, 70.55, 0.18
11.20, 71.27, 0.17
10.02, 72.08, 0.18
9.62, 72.34, 0.17
10.43, 72.67, 0.15
9.90, 73.28, 0.15
10.51, 72.84, 0.13
10.99, 73.16, 0.11
11.20, 74.90, 0.09
10.51, 75.23, 0.10
10.15, 73.82, 0.08
11.16, 75.18, 0.08
9.74, 76.52, 0.09
9.38, 75.78, 0.10
9.78, 74.51, 0.11
10.15, 76.68, 0.10
8.37, 77.72, 0.11
8.21, 76.37, 0.11
8.77, 77.31, 0.11
8.85, 76.57, 0.13
8.73, 77.04, 0.14
8.45, 77.92, 0.12
7.76, 76.76, 0.13
9.05, 76.85, 0.14
8.97, 76.67, 0.13
8.65, 76.82, 0.12
9.01, 77.49, 0.11
8.69, 76.91, 0.15
8.57, 76.71, 0.14
9.18, 78.06, 0.13
8.21, 77.52, 0.14
9.09, 76.78, 0.14
9.70, 75.82, 0.12
9.42, 75.78, 0.14
9.38, 75.24, 0.14
9.70, 76.30, 0.14
9.94, 76.70, 0.13
9.42, 77.18, 0.12
8.41, 78.57, 0.14
8.25, 77.57, 0.14
8.45, 77.06, 0.15
8.65, 78.61, 0.15
8.00, 76.64, 0.16
8.57, 77.40, 0.18
7.88, 76.24, 0.22
8.53, 76.23, 0.22
9.18, 76.86, 0.21
8.29, 76.24, 0.22
8.57, 76.11, 0.23
8.49, 76.95, 0.25
