Unhappy, Sameness, Tolerance
11.96, 53.68, 0.65
6.83, 55.14, 0.77
2.55, 55.21, 0.88
1.50, 55.53, 0.93
0.69, 55.28, 0.96
0.16, 53.86, 0.98
0.12, 53.44, 0.99
0.28, 52.64, 0.99
0.36, 51.95, 1.00
0.08, 51.41, 1.00
0.16, 51.30, 1.00
0.00, 51.60, 1.00
0.00, 51.36, 1.00
0.00, 51.38, 1.00
0.00, 51.08, 1.00
0.00, 50.67, 1.00
0.00, 50.71, 1.00
0.00, 50.64, 1.00
0.00, 50.50, 1.00
0.00, 50.05, 1.00
0.00, 50.10, 1.00
0.00, 50.21, 1.00
0.00, 50.68, 1.00
0.00, 50.63, 1.00
0.00, 50.26, 1.00
0.00, 50.49, 1.00
0.00, 50.03, 1.00
0.00, 49.84, 1.00
0.00, 49.88, 1.00
0.00, 49.30, 1.00
0.00, 49.25, 1.00
0.00, 49.63, 1.00
0.00, 50.17, 1.00
0.00, 49.98, 1.00
0.00, 50.57, 1.00
0.00, 50.69, 1.00
0.00, 50.54, 1.00
0.00, 49.81, 1.00
0.00, 49.98, 1.00
0.00, 50.18, 1.00
0.00, 50.36, 1.00
0.00, 50.22, 1.00
0.00, 49.91, 1.00
0.00, 49.40, 1.00
0.00, 49.54, 1.00
0.00, 49.40, 1.00
0.00, 49.44, 1.00
0.00, 49.95, 1.00
0.00, 49.77, 1.00
0.00, 49.76, 1.00
