Unhappy, Sameness, Tolerance
24.25, 59.08, 0.28
15.48, 62.55, 0.31
14.15, 65.80, 0.26
12.25, 68.32, 0.24
10.35, 69.99, 0.26
8.81, 70.85, 0.26
8.93, 70.87, 0.29
8.85, 71.66, 0.31
7.76, 71.06, 0.31
8.41, 72.42, 0.30
8.53, 73.22, 0.29
7.32, 72.34, 0.31
7.60, 72.64, 0.32
7.64, 72.56, 0.33
8.53, 73.55, 0.33
7.28, 71.89, 0.34
8.29, 70.86, 0.37
8.85, 70.84, 0.34
8.57, 70.39, 0.37
8.89, 70.84, 0.36
8.16, 70.29, 0.37
7.96, 70.34, 0.38
8.57, 70.62, 0.38
7.80, 71.06, 0.38
8.29, 72.19, 0.39
8.73, 72.26, 0.37
8.45, 72.42, 0.35
8.53, 72.37, 0.39
7.68, 73.06, 0.42
6.91, 73.89, 0.44
6.95, 74.81, 0.43
6.10, 73.15, 0.42
6.95, 72.15, 0.41
7.92, 70.85, 0.41
8.49, 71.09, 0.39
8.65, 71.18, 0.40
8.81, 70.64, 0.43
8.08, 70.71, 0.43
7.28, 70.81, 0.47
6.75, 70.76, 0.51
6.79, 70.11, 0.49
7.48, 70.98, 0.48
7.44, 71.19, 0.49
6.06, 70.51, 0.55
6.83, 69.87, 0.57
5.86, 68.03, 0.55
7.03, 67.92, 0.54
6.67, 67.96, 0.56
6.06, 67.76, 0.57
6.10, 67.16, 0.58
