Unhappy, Sameness, Tolerance
30.76, 61.63, 0.06
20.33, 67.65, 0.00
15.24, 70.49, 0.00
12.17, 72.26, 0.00
11.44, 72.97, 0.00
11.40, 74.00, 0.00
10.83, 74.69, 0.00
10.15, 74.65, 0.00
10.63, 74.63, 0.00
10.87, 75.28, 0.00
10.39, 75.59, 0.00
9.42, 75.76, 0.00
10.35, 75.91, 0.00
9.94, 76.48, 0.00
10.19, 76.63, 0.00
10.35, 77.18, 0.00
9.74, 76.78, 0.00
10.02, 77.59, 0.00
9.74, 77.84, 0.00
9.42, 77.78, 0.00
9.74, 75.84, 0.00
11.32, 76.41, 0.00
11.03, 78.16, 0.00
9.58, 77.62, 0.00
9.94, 78.78, 0.00
9.66, 79.08, 0.00
9.09, 78.90, 0.00
9.66, 77.88, 0.00
10.06, 77.91, 0.00
9.50, 78.45, 0.00
9.70, 79.06, 0.00
9.05, 78.75, 0.00
9.62, 79.33, 0.00
9.46, 77.77, 0.00
9.98, 77.55, 0.00
10.71, 79.51, 0.00
9.54, 80.87, 0.00
8.57, 80.67, 0.00
8.29, 79.14, 0.00
9.78, 79.70, 0.00
9.30, 79.44, 0.00
9.01, 80.08, 0.00
9.34, 80.76, 0.00
7.84, 80.39, 0.00
8.57, 79.69, 0.00
8.97, 79.56, 0.00
9.38, 79.61, 0.00
9.46, 79.20, 0.00
9.54, 78.30, 0.00
10.43, 78.95, 0.00
9.66, 81.25, 0.00
8.25, 80.08, 0.00
9.18, 80.49, 0.00
8.57, 79.17, 0.00
9.38, 77.84, 0.00
10.15, 80.35, 0.00
8.65, 80.60, 0.00
9.01, 80.16, 0.00
8.89, 81.18, 0.00
8.08, 81.59, 0.00
8.53, 78.79, 0.00
10.71, 80.11, 0.00
9.70, 79.60, 0.00
9.62, 79.89, 0.00
