Unhappy, Sameness, Tolerance
18.23, 55.69, 0.49
12.61, 58.68, 0.46
10.02, 60.57, 0.44
8.61, 61.72, 0.43
7.03, 62.18, 0.41
7.76, 62.57, 0.39
7.96, 63.39, 0.37
8.21, 63.95, 0.35
8.77, 64.85, 0.32
8.93, 65.37, 0.30
10.63, 67.09, 0.25
10.06, 68.84, 0.20
10.87, 69.86, 0.13
11.84, 71.47, 0.07
11.96, 71.51, 0.03
12.81, 72.69, 0.01
11.68, 75.14, 0.00
9.90, 75.45, 0.00
10.06, 75.79, 0.00
10.31, 75.68, 0.00
10.06, 76.28, 0.00
9.38, 77.10, 0.00
9.50, 76.09, 0.00
10.63, 76.90, 0.00
10.06, 77.08, 0.00
9.66, 76.74, 0.00
10.67, 77.43, 0.00
9.46, 77.97, 0.00
9.05, 77.72, 0.00
9.90, 77.06, 0.00
10.35, 77.04, 0.00
9.66, 77.60, 0.00
9.98, 76.57, 0.00
10.55, 79.15, 0.00
9.38, 78.94, 0.00
9.46, 79.24, 0.00
9.26, 77.63, 0.00
9.86, 78.54, 0.00
9.62, 79.79, 0.00
8.61, 78.49, 0.00
9.38, 79.36, 0.00
8.93, 78.32, 0.00
9.74, 78.26, 0.00
9.82, 79.12, 0.00
9.38, 78.63, 0.00
9.09, 79.58, 0.00
8.69, 78.82, 0.00
9.86, 78.78, 0.00
9.34, 78.95, 0.00
9.54, 78.97, 0.00
9.78, 80.80, 0.00
8.08, 81.05, 0.00
7.64, 80.70, 0.00
8.33, 80.86, 0.00
8.41, 80.67, 0.00
