Unhappy, Sameness, Tolerance
29.22, 59.30, 0.12
22.68, 66.49, 0.00
16.25, 69.48, 0.00
14.59, 71.88, 0.00
12.29, 73.63, 0.00
11.20, 73.94, 0.00
10.83, 74.92, 0.00
11.16, 76.02, 0.00
10.23, 75.16, 0.00
10.43, 74.66, 0.00
10.43, 75.41, 0.00
10.87, 75.44, 0.00
11.32, 77.08, 0.00
10.02, 79.33, 0.00
8.33, 78.77, 0.00
8.61, 79.61, 0.00
8.97, 79.14, 0.00
8.81, 78.69, 0.00
8.97, 80.73, 0.00
7.44, 79.76, 0.00
8.77, 77.71, 0.00
10.47, 77.59, 0.00
10.47, 76.76, 0.00
10.27, 78.46, 0.00
9.78, 78.68, 0.00
9.82, 77.96, 0.00
10.19, 77.77, 0.00
9.94, 79.02, 0.00
9.38, 79.36, 0.00
9.22, 79.27, 0.00
9.82, 79.02, 0.00
9.90, 80.66, 0.00
8.53, 79.30, 0.00
9.34, 79.56, 0.00
9.46, 79.63, 0.00
9.30, 79.08, 0.00
9.90, 79.67, 0.00
9.42, 79.36, 0.00
9.54, 80.36, 0.00
8.85, 80.00, 0.00
9.54, 79.74, 0.00
9.18, 80.53, 0.00
8.37, 81.08, 0.00
7.96, 80.56, 0.00
8.65, 79.76, 0.00
9.54, 80.24, 0.00
9.05, 81.67, 0.00
7.84, 80.51, 0.00
8.69, 79.52, 0.00
9.58, 80.43, 0.00
8.93, 80.64, 0.00
9.01, 80.32, 0.00
