Unhappy, Sameness, Tolerance
33.23, 63.18, 0.00
19.40, 69.00, 0.00
14.23, 71.31, 0.00
12.49, 73.45, 0.00
11.03, 73.12, 0.00
11.24, 74.08, 0.00
11.08, 75.22, 0.00
9.98, 76.00, 0.00
10.39, 75.37, 0.00
9.78, 76.14, 0.00
9.94, 76.22, 0.00
9.82, 77.82, 0.00
9.14, 77.78, 0.00
9.05, 76.85, 0.00
10.15, 77.40, 0.00
9.26, 77.25, 0.00
10.06, 78.22, 0.00
8.93, 78.20, 0.00
9.18, 78.63, 0.00
9.01, 78.27, 0.00
9.09, 78.73, 0.00
9.09, 77.98, 0.00
9.98, 77.38, 0.00
9.90, 77.95, 0.00
9.98, 78.87, 0.00
9.54, 79.36, 0.00
9.01, 79.35, 0.00
8.93, 80.21, 0.00
8.49, 78.54, 0.00
8.93, 77.35, 0.00
10.15, 79.12, 0.00
9.42, 80.21, 0.00
8.77, 78.96, 0.00
9.26, 78.72, 0.00
9.42, 78.26, 0.00
10.39, 78.32, 0.00
10.23, 78.89, 0.00
9.90, 79.36, 0.00
9.74, 79.83, 0.00
8.85, 78.56, 0.00
10.31, 77.81, 0.00
9.94, 79.28, 0.00
9.34, 79.46, 0.00
9.14, 78.89, 0.00
8.97, 78.87, 0.00
9.54, 79.13, 0.00
10.23, 79.33, 0.00
10.15, 79.78, 0.00
9.46, 78.68, 0.00
9.66, 78.35, 0.00
10.55, 79.87, 0.00
8.89, 78.35, 0.00
9.62, 78.78, 0.00
9.70, 78.82, 0.00
