Unhappy, Sameness, Tolerance
28.54, 61.54, 0.08
20.05, 67.61, 0.01
15.24, 70.18, 0.00
13.38, 72.09, 0.00
11.84, 74.20, 0.00
11.03, 74.52, 0.00
11.60, 73.87, 0.00
11.64, 75.73, 0.00
10.23, 75.56, 0.00
11.12, 76.60, 0.00
10.63, 77.19, 0.00
9.98, 76.63, 0.00
9.74, 77.52, 0.00
10.11, 78.60, 0.00
9.18, 78.52, 0.00
9.66, 77.35, 0.00
10.67, 78.69, 0.00
10.06, 78.30, 0.00
10.35, 78.34, 0.00
10.39, 79.31, 0.00
9.14, 80.25, 0.00
9.50, 80.17, 0.00
9.42, 80.99, 0.00
8.49, 81.37, 0.00
7.96, 80.24, 0.00
8.69, 80.49, 0.00
8.77, 80.01, 0.00
9.09, 79.25, 0.00
9.01, 80.78, 0.00
8.93, 80.93, 0.00
8.77, 80.60, 0.00
9.18, 81.88, 0.00
8.45, 79.97, 0.00
9.82, 79.39, 0.00
10.06, 81.06, 0.00
8.89, 79.87, 0.00
10.06, 79.86, 0.00
9.50, 79.76, 0.00
9.82, 81.01, 0.00
9.22, 82.79, 0.00
8.12, 82.57, 0.00
8.08, 81.66, 0.00
8.49, 80.50, 0.00
9.66, 80.73, 0.00
9.42, 78.72, 0.00
10.43, 80.45, 0.00
9.34, 80.44, 0.00
9.42, 80.81, 0.00
9.22, 80.94, 0.00
9.09, 80.44, 0.00
9.98, 79.65, 0.00
10.15, 78.02, 0.00
10.99, 80.59, 0.00
9.22, 80.67, 0.00
9.22, 80.39, 0.00
