Unhappy, Sameness, Tolerance
12.73, 54.52, 0.64
13.62, 58.15, 0.50
15.32, 63.15, 0.32
13.78, 65.54, 0.20
14.55, 69.68, 0.12
12.69, 71.79, 0.07
11.88, 71.83, 0.03
11.96, 74.42, 0.02
10.59, 74.20, 0.01
10.59, 74.68, 0.01
11.40, 74.74, 0.00
11.12, 75.48, 0.00
9.98, 76.31, 0.00
10.02, 76.49, 0.00
10.15, 76.69, 0.00
9.26, 78.18, 0.00
7.56, 76.55, 0.00
9.58, 76.80, 0.00
9.50, 76.06, 0.00
10.31, 77.57, 0.00
9.34, 76.26, 0.00
10.55, 77.56, 0.00
9.62, 77.37, 0.00
10.02, 77.40, 0.00
9.50, 78.59, 0.00
9.42, 78.13, 0.00
10.23, 78.22, 0.00
9.22, 79.01, 0.00
9.01, 80.40, 0.00
8.61, 78.94, 0.00
9.62, 79.79, 0.00
8.77, 79.37, 0.00
8.77, 78.86, 0.00
9.05, 77.64, 0.00
9.86, 79.36, 0.00
8.97, 79.40, 0.00
9.14, 80.33, 0.00
8.61, 79.04, 0.00
9.58, 79.78, 0.00
8.61, 80.53, 0.00
9.01, 80.13, 0.00
8.61, 79.96, 0.00
9.18, 80.19, 0.00
8.65, 80.71, 0.00
8.25, 81.20, 0.00
8.41, 82.34, 0.00
7.24, 81.19, 0.00
7.84, 80.48, 0.00
8.81, 80.92, 0.00
8.65, 80.59, 0.00
8.89, 79.61, 0.00
9.34, 80.52, 0.00
9.26, 80.85, 0.00
