Unhappy, Sameness, Tolerance
31.20, 61.38, 0.07
20.78, 66.83, 0.00
15.84, 70.61, 0.00
13.38, 72.27, 0.00
12.29, 72.95, 0.00
12.53, 74.93, 0.00
10.71, 75.06, 0.00
11.40, 77.09, 0.00
10.06, 76.82, 0.00
10.06, 77.79, 0.00
9.34, 78.20, 0.00
9.26, 77.55, 0.00
9.14, 77.67, 0.00
9.58, 79.20, 0.00
8.81, 78.31, 0.00
9.18, 78.70, 0.00
9.09, 78.94, 0.00
8.65, 79.77, 0.00
8.49, 77.13, 0.00
10.31, 76.37, 0.00
10.75, 77.03, 0.00
10.55, 77.01, 0.00
10.59, 78.92, 0.00
9.09, 78.98, 0.00
9.05, 78.04, 0.00
9.54, 78.22, 0.00
9.38, 78.21, 0.00
9.50, 78.82, 0.00
9.30, 78.76, 0.00
9.05, 77.39, 0.00
10.06, 78.56, 0.00
9.22, 80.05, 0.00
8.65, 80.43, 0.00
8.33, 80.48, 0.00
8.21, 79.49, 0.00
8.81, 79.33, 0.00
9.30, 78.50, 0.00
9.82, 80.19, 0.00
8.49, 80.37, 0.00
8.12, 80.31, 0.00
8.93, 79.47, 0.00
9.62, 80.12, 0.00
9.18, 78.61, 0.00
9.30, 78.92, 0.00
10.15, 78.24, 0.00
10.19, 79.65, 0.00
9.14, 80.41, 0.00
8.61, 79.90, 0.00
9.14, 81.35, 0.00
8.49, 79.85, 0.00
9.14, 79.51, 0.00
10.02, 80.94, 0.00
8.69, 80.34, 0.00
8.65, 81.13, 0.00
