Unhappy, Sameness, Tolerance
32.74, 61.52, 0.00
20.57, 67.85, 0.00
15.24, 70.83, 0.00
12.77, 73.22, 0.00
11.44, 73.99, 0.00
10.67, 74.41, 0.00
10.59, 75.48, 0.00
10.15, 76.63, 0.00
9.62, 76.13, 0.00
9.82, 76.81, 0.00
9.98, 77.70, 0.00
9.58, 77.85, 0.00
9.62, 76.43, 0.00
10.67, 76.06, 0.00
10.95, 76.98, 0.00
10.47, 79.06, 0.00
8.89, 79.99, 0.00
8.25, 77.98, 0.00
9.62, 76.76, 0.00
9.94, 78.34, 0.00
9.18, 78.46, 0.00
9.46, 78.93, 0.00
9.14, 77.51, 0.00
9.86, 77.67, 0.00
10.31, 77.96, 0.00
9.82, 78.75, 0.00
9.30, 79.36, 0.00
9.62, 78.48, 0.00
9.94, 79.79, 0.00
8.81, 79.25, 0.00
9.46, 79.40, 0.00
9.22, 80.22, 0.00
8.81, 78.91, 0.00
9.54, 78.94, 0.00
9.38, 77.84, 0.00
10.11, 78.33, 0.00
9.86, 78.16, 0.00
10.59, 79.19, 0.00
9.05, 80.35, 0.00
8.41, 82.74, 0.00
6.91, 81.17, 0.00
8.25, 80.29, 0.00
9.01, 79.17, 0.00
9.58, 79.65, 0.00
8.57, 79.98, 0.00
8.69, 81.55, 0.00
7.84, 79.43, 0.00
8.77, 79.44, 0.00
9.14, 77.95, 0.00
10.67, 79.66, 0.00
9.05, 80.01, 0.00
8.89, 80.30, 0.00
8.81, 78.83, 0.00
