Unhappy, Sameness, Tolerance
20.01, 56.25, 0.44
13.90, 60.49, 0.39
12.00, 62.34, 0.33
11.44, 65.15, 0.27
10.55, 66.70, 0.21
11.56, 68.30, 0.15
12.05, 69.93, 0.09
11.88, 71.90, 0.04
12.45, 73.69, 0.01
11.40, 74.42, 0.00
10.51, 75.66, 0.00
9.90, 76.89, 0.00
9.86, 76.62, 0.00
9.50, 77.07, 0.00
9.62, 76.84, 0.00
10.35, 76.48, 0.00
10.63, 75.98, 0.00
10.87, 76.69, 0.00
10.99, 76.61, 0.00
10.75, 78.00, 0.00
9.58, 78.05, 0.00
9.30, 76.95, 0.00
9.86, 77.46, 0.00
10.47, 77.57, 0.00
10.67, 77.89, 0.00
10.23, 78.13, 0.00
9.74, 78.60, 0.00
9.18, 79.80, 0.00
8.73, 78.83, 0.00
9.30, 79.02, 0.00
9.74, 78.53, 0.00
9.78, 79.07, 0.00
9.58, 78.61, 0.00
9.62, 80.11, 0.00
8.69, 80.73, 0.00
9.05, 79.76, 0.00
9.14, 79.58, 0.00
8.77, 80.71, 0.00
8.65, 79.28, 0.00
9.22, 81.43, 0.00
7.88, 79.92, 0.00
9.22, 79.88, 0.00
9.22, 80.09, 0.00
9.42, 79.85, 0.00
9.54, 79.79, 0.00
9.46, 79.35, 0.00
9.78, 78.84, 0.00
9.94, 79.35, 0.00
10.43, 79.47, 0.00
9.14, 80.14, 0.00
9.05, 80.06, 0.00
