Unhappy, Sameness, Tolerance
8.41, 52.97, 0.78
4.65, 53.82, 0.79
4.24, 54.55, 0.79
2.71, 54.35, 0.79
2.67, 53.99, 0.79
2.79, 54.29, 0.79
2.71, 53.87, 0.79
2.95, 54.32, 0.79
2.71, 54.61, 0.79
2.99, 54.65, 0.79
2.14, 54.13, 0.79
2.55, 54.81, 0.79
2.55, 54.97, 0.79
2.51, 55.30, 0.79
1.86, 55.55, 0.79
1.78, 54.55, 0.79
1.90, 53.98, 0.79
2.55, 53.43, 0.79
2.18, 53.47, 0.79
2.22, 53.27, 0.79
2.30, 53.69, 0.79
1.82, 53.61, 0.79
2.26, 54.05, 0.79
2.47, 54.09, 0.79
2.75, 54.32, 0.79
2.22, 54.07, 0.79
2.63, 54.86, 0.79
1.94, 54.68, 0.79
2.02, 55.03, 0.79
2.38, 54.67, 0.79
2.71, 54.56, 0.79
1.94, 54.44, 0.79
2.10, 54.38, 0.79
1.94, 53.63, 0.79
2.22, 53.68, 0.79
1.98, 53.43, 0.79
2.30, 53.53, 0.79
2.38, 53.78, 0.79
2.38, 54.06, 0.79
2.02, 53.62, 0.79
2.51, 54.19, 0.79
2.14, 54.61, 0.79
2.43, 53.75, 0.79
2.43, 53.78, 0.79
2.34, 54.07, 0.79
2.06, 54.15, 0.79
1.94, 53.82, 0.79
1.74, 54.08, 0.79
2.18, 54.40, 0.79
2.10, 54.63, 0.79
