Unhappy, Sameness, Tolerance
25.91, 58.73, 0.23
16.53, 62.42, 0.21
13.78, 64.87, 0.21
11.56, 65.95, 0.21
10.47, 67.68, 0.20
9.42, 68.03, 0.19
9.78, 67.82, 0.19
10.11, 68.74, 0.19
9.05, 69.21, 0.18
8.69, 70.02, 0.18
7.76, 70.63, 0.18
7.96, 70.99, 0.17
7.76, 71.15, 0.17
8.29, 70.34, 0.17
8.89, 71.11, 0.17
8.65, 71.40, 0.17
8.73, 71.82, 0.16
8.81, 71.11, 0.16
9.05, 71.03, 0.16
8.89, 72.20, 0.16
7.72, 71.01, 0.15
8.61, 71.11, 0.15
8.81, 71.66, 0.15
8.45, 71.52, 0.15
8.65, 72.72, 0.15
7.36, 72.31, 0.15
7.84, 72.34, 0.15
7.80, 72.37, 0.14
8.04, 72.42, 0.14
8.08, 72.70, 0.14
8.04, 71.52, 0.14
8.89, 71.88, 0.14
8.37, 72.37, 0.14
8.21, 72.13, 0.14
8.16, 71.25, 0.14
9.30, 71.80, 0.14
9.05, 72.74, 0.14
8.21, 72.53, 0.13
7.84, 72.49, 0.13
8.04, 72.31, 0.13
8.08, 72.81, 0.13
7.03, 73.25, 0.13
7.36, 72.98, 0.13
7.88, 73.14, 0.13
8.45, 72.47, 0.13
8.81, 71.99, 0.13
9.46, 73.12, 0.13
8.49, 73.56, 0.13
7.84, 73.76, 0.13
8.16, 72.99, 0.13
8.69, 72.31, 0.13
9.18, 72.22, 0.13
9.26, 72.76, 0.13
