Unhappy, Sameness, Tolerance
29.55, 60.34, 0.12
21.42, 66.80, 0.00
15.68, 70.47, 0.00
12.45, 72.99, 0.00
11.32, 72.58, 0.00
12.25, 73.15, 0.00
11.60, 74.57, 0.00
10.79, 74.90, 0.00
10.79, 76.80, 0.00
9.14, 76.41, 0.00
8.97, 76.74, 0.00
9.22, 76.91, 0.00
9.66, 76.78, 0.00
9.78, 76.56, 0.00
10.35, 75.89, 0.00
10.67, 76.04, 0.00
10.15, 76.21, 0.00
10.35, 77.64, 0.00
8.49, 77.07, 0.00
9.18, 77.31, 0.00
9.46, 77.49, 0.00
9.74, 75.59, 0.00
10.99, 76.36, 0.00
11.24, 76.77, 0.00
10.11, 77.42, 0.00
9.70, 77.28, 0.00
10.02, 77.95, 0.00
9.86, 78.11, 0.00
9.74, 78.97, 0.00
9.46, 78.18, 0.00
9.58, 78.01, 0.00
9.70, 77.62, 0.00
10.43, 77.91, 0.00
10.27, 78.46, 0.00
10.27, 78.13, 0.00
10.27, 78.14, 0.00
10.31, 79.01, 0.00
9.34, 77.50, 0.00
10.51, 78.63, 0.00
10.23, 80.02, 0.00
9.05, 80.25, 0.00
9.09, 78.59, 0.00
10.11, 78.35, 0.00
10.39, 79.33, 0.00
9.62, 78.83, 0.00
10.39, 80.79, 0.00
8.69, 80.86, 0.00
8.53, 80.68, 0.00
9.30, 80.46, 0.00
9.70, 81.40, 0.00
8.97, 81.81, 0.00
8.49, 79.90, 0.00
9.42, 79.74, 0.00
9.30, 81.13, 0.00
8.81, 80.31, 0.00
9.22, 81.35, 0.00
8.29, 80.82, 0.00
8.69, 79.23, 0.00
9.86, 81.22, 0.00
8.73, 80.75, 0.00
8.77, 81.41, 0.00
