Unhappy, Sameness, Tolerance
12.45, 54.05, 0.66
5.54, 55.00, 0.79
3.15, 55.62, 0.88
1.33, 54.58, 0.95
0.32, 54.10, 0.98
0.36, 53.36, 0.99
0.08, 53.05, 0.99
0.12, 52.37, 1.00
0.04, 52.39, 1.00
0.04, 51.61, 1.00
0.00, 51.97, 1.00
0.00, 51.36, 1.00
0.00, 51.62, 1.00
0.00, 51.69, 1.00
0.00, 51.76, 1.00
0.00, 50.97, 1.00
0.00, 50.40, 1.00
0.00, 50.13, 1.00
0.00, 49.89, 1.00
0.00, 50.21, 1.00
0.00, 50.32, 1.00
0.00, 50.41, 1.00
0.00, 50.73, 1.00
0.00, 50.82, 1.00
0.00, 50.98, 1.00
0.00, 50.92, 1.00
0.00, 50.38, 1.00
0.00, 50.41, 1.00
0.00, 49.83, 1.00
0.00, 49.66, 1.00
0.00, 49.64, 1.00
0.00, 49.65, 1.00
0.00, 49.71, 1.00
0.00, 50.15, 1.00
0.00, 49.88, 1.00
0.00, 49.84, 1.00
0.00, 49.96, 1.00
0.00, 49.48, 1.00
0.00, 49.20, 1.00
0.00, 49.25, 1.00
0.00, 49.74, 1.00
0.00, 49.99, 1.00
0.00, 49.96, 1.00
0.00, 49.58, 1.00
0.00, 49.70, 1.00
0.00, 49.48, 1.00
0.00, 49.61, 1.00
0.00, 49.44, 1.00
0.00, 49.35, 1.00
0.00, 49.92, 1.00
