Unhappy, Sameness, Tolerance
32.86, 61.40, 0.01
19.32, 67.58, 0.00
15.72, 69.58, 0.00
13.42, 72.12, 0.00
12.05, 73.78, 0.00
10.71, 74.86, 0.00
9.78, 74.50, 0.00
11.16, 74.78, 0.00
10.83, 75.03, 0.00
10.83, 75.50, 0.00
10.99, 75.73, 0.00
10.55, 75.61, 0.00
10.79, 77.20, 0.00
9.54, 77.60, 0.00
9.30, 77.40, 0.00
9.82, 77.12, 0.00
10.31, 77.12, 0.00
10.23, 78.08, 0.00
9.98, 78.70, 0.00
9.90, 78.42, 0.00
9.62, 78.07, 0.00
10.35, 78.52, 0.00
9.78, 79.77, 0.00
8.69, 79.37, 0.00
9.30, 78.96, 0.00
9.50, 78.75, 0.00
9.74, 79.90, 0.00
9.34, 79.32, 0.00
9.94, 80.13, 0.00
9.05, 78.95, 0.00
10.19, 80.45, 0.00
8.85, 80.79, 0.00
9.18, 80.88, 0.00
9.38, 79.50, 0.00
9.62, 80.35, 0.00
9.42, 79.97, 0.00
9.58, 81.51, 0.00
8.45, 81.09, 0.00
8.77, 80.64, 0.00
9.26, 81.15, 0.00
9.38, 80.26, 0.00
9.46, 80.47, 0.00
9.62, 79.77, 0.00
10.11, 79.62, 0.00
9.90, 80.05, 0.00
9.42, 80.02, 0.00
10.15, 79.17, 0.00
10.31, 80.49, 0.00
9.22, 80.00, 0.00
9.74, 80.66, 0.00
8.89, 80.19, 0.00
9.70, 81.06, 0.00
9.34, 81.62, 0.00
8.69, 79.96, 0.00
9.54, 78.35, 0.00
10.31, 81.09, 0.00
9.42, 81.64, 0.00
8.69, 81.46, 0.00
8.85, 81.05, 0.00
8.81, 81.55, 0.00
