Unhappy, Sameness, Tolerance
5.05, 52.24, 0.86
0.04, 51.79, 1.00
0.00, 51.38, 1.00
0.00, 50.75, 1.00
0.00, 50.91, 1.00
0.00, 50.81, 1.00
0.00, 50.47, 1.00
0.00, 50.69, 1.00
0.00, 50.68, 1.00
0.00, 50.76, 1.00
0.00, 50.71, 1.00
0.00, 50.74, 1.00
0.00, 50.22, 1.00
0.00, 50.44, 1.00
0.00, 50.40, 1.00
0.00, 50.42, 1.00
0.00, 50.63, 1.00
0.00, 49.92, 1.00
0.00, 50.29, 1.00
0.00, 50.57, 1.00
0.00, 50.65, 1.00
0.00, 50.07, 1.00
0.00, 49.91, 1.00
0.00, 50.07, 1.00
0.00, 50.22, 1.00
0.00, 50.32, 1.00
0.00, 50.17, 1.00
0.00, 50.28, 1.00
0.00, 50.01, 1.00
0.00, 49.84, 1.00
0.00, 49.57, 1.00
0.00, 49.58, 1.00
0.00, 49.63, 1.00
0.00, 49.02, 1.00
0.00, 49.16, 1.00
0.00, 48.96, 1.00
0.00, 48.75, 1.00
0.00, 48.54, 1.00
0.00, 48.72, 1.00
0.00, 49.20, 1.00
0.00, 49.58, 1.00
0.00, 49.87, 1.00
0.00, 49.83, 1.00
0.00, 49.97, 1.00
0.00, 50.42, 1.00
0.00, 50.83, 1.00
0.00, 50.50, 1.00
0.00, 50.59, 1.00
0.00, 50.60, 1.00
0.00, 50.58, 1.00
