Unhappy, Sameness, Tolerance
29.71, 60.95, 0.12
20.78, 66.70, 0.00
15.80, 69.24, 0.00
14.27, 71.57, 0.00
12.37, 73.82, 0.00
11.32, 75.49, 0.00
9.22, 74.80, 0.00
9.90, 73.83, 0.00
11.28, 74.28, 0.00
10.75, 75.83, 0.00
10.47, 74.88, 0.00
10.99, 76.04, 0.00
9.90, 77.13, 0.00
8.93, 76.44, 0.00
10.39, 77.68, 0.00
9.62, 78.22, 0.00
8.89, 78.34, 0.00
8.97, 77.68, 0.00
9.46, 77.07, 0.00
9.98, 78.03, 0.00
9.74, 77.38, 0.00
9.98, 78.29, 0.00
9.62, 78.47, 0.00
9.54, 77.84, 0.00
9.42, 77.99, 0.00
10.15, 78.77, 0.00
9.46, 79.62, 0.00
8.53, 80.30, 0.00
8.21, 79.34, 0.00
9.09, 78.94, 0.00
9.58, 79.59, 0.00
9.14, 79.91, 0.00
9.18, 78.64, 0.00
9.66, 79.59, 0.00
8.81, 78.93, 0.00
9.42, 78.95, 0.00
9.82, 79.71, 0.00
8.45, 77.98, 0.00
9.94, 78.72, 0.00
9.50, 78.53, 0.00
9.86, 78.89, 0.00
9.70, 79.40, 0.00
9.66, 79.41, 0.00
9.62, 80.23, 0.00
8.97, 78.62, 0.00
10.35, 78.62, 0.00
9.58, 79.89, 0.00
8.77, 80.63, 0.00
8.16, 80.09, 0.00
8.45, 80.99, 0.00
8.21, 79.04, 0.00
9.30, 79.63, 0.00
9.54, 79.56, 0.00
9.22, 79.78, 0.00
9.58, 80.04, 0.00
8.89, 79.97, 0.00
8.77, 79.94, 0.00
9.74, 79.90, 0.00
9.70, 79.44, 0.00
