Unhappy, Sameness, Tolerance
2.26, 51.49, 0.94
0.00, 51.26, 1.00
0.00, 50.78, 1.00
0.00, 50.76, 1.00
0.00, 50.99, 1.00
0.00, 51.05, 1.00
0.00, 51.49, 1.00
0.00, 51.30, 1.00
0.00, 50.88, 1.00
0.00, 50.60, 1.00
0.00, 50.83, 1.00
0.00, 50.46, 1.00
0.00, 50.71, 1.00
0.00, 50.78, 1.00
0.00, 50.66, 1.00
0.00, 50.94, 1.00
0.00, 50.43, 1.00
0.00, 50.32, 1.00
0.00, 50.61, 1.00
0.00, 50.08, 1.00
0.00, 49.74, 1.00
0.00, 49.78, 1.00
0.00, 49.48, 1.00
0.00, 49.38, 1.00
0.00, 49.67, 1.00
0.00, 49.78, 1.00
0.00, 49.61, 1.00
0.00, 49.91, 1.00
0.00, 50.07, 1.00
0.00, 50.11, 1.00
0.00, 50.07, 1.00
0.00, 49.61, 1.00
0.00, 49.64, 1.00
0.00, 49.65, 1.00
0.00, 50.13, 1.00
0.00, 50.41, 1.00
0.00, 50.17, 1.00
0.00, 50.49, 1.00
0.00, 50.75, 1.00
0.00, 50.13, 1.00
0.00, 50.13, 1.00
0.00, 50.27, 1.00
0.00, 50.27, 1.00
0.00, 50.14, 1.00
0.00, 50.20, 1.00
0.00, 50.71, 1.00
0.00, 50.42, 1.00
0.00, 50.53, 1.00
0.00, 51.04, 1.00
0.00, 50.63, 1.00
