Unhappy, Sameness, Tolerance
20.37, 56.20, 0.36
18.47, 61.39, 0.25
16.81, 66.98, 0.15
13.30, 69.75, 0.08
12.21, 71.10, 0.04
11.44, 71.56, 0.02
12.57, 72.53, 0.01
11.16, 72.99, 0.01
11.48, 73.36, 0.00
11.36, 74.86, 0.00
9.90, 75.77, 0.00
10.35, 76.46, 0.00
9.62, 76.07, 0.00
9.86, 76.81, 0.00
9.42, 77.30, 0.00
9.78, 77.07, 0.00
10.39, 77.86, 0.00
9.38, 78.36, 0.00
9.09, 78.46, 0.00
9.14, 76.99, 0.00
10.39, 76.94, 0.00
10.39, 78.26, 0.00
9.26, 78.42, 0.00
9.09, 79.21, 0.00
9.01, 78.72, 0.00
8.65, 79.26, 0.00
8.93, 77.43, 0.00
9.62, 78.53, 0.00
9.34, 79.14, 0.00
9.26, 79.29, 0.00
9.22, 79.36, 0.00
8.97, 78.36, 0.00
9.86, 77.99, 0.00
10.19, 78.30, 0.00
9.86, 77.87, 0.00
9.98, 78.21, 0.00
9.26, 79.27, 0.00
9.38, 79.23, 0.00
9.78, 79.01, 0.00
9.82, 78.24, 0.00
10.27, 79.35, 0.00
9.01, 79.91, 0.00
8.69, 81.10, 0.00
8.61, 78.62, 0.00
9.82, 79.98, 0.00
9.54, 79.42, 0.00
9.74, 78.66, 0.00
9.86, 79.08, 0.00
9.58, 79.06, 0.00
10.43, 80.50, 0.00
8.77, 79.04, 0.00
10.27, 78.51, 0.00
10.31, 77.95, 0.00
