Unhappy, Sameness, Tolerance
6.39, 51.92, 0.82
3.07, 52.77, 0.84
2.55, 52.97, 0.85
2.02, 53.43, 0.86
1.74, 53.03, 0.87
1.90, 53.29, 0.88
1.74, 53.15, 0.88
1.74, 53.20, 0.89
1.70, 53.12, 0.89
1.54, 53.01, 0.90
0.89, 52.63, 0.90
1.50, 52.93, 0.91
1.21, 52.34, 0.91
0.97, 52.06, 0.91
1.01, 51.55, 0.91
0.93, 51.60, 0.91
1.05, 52.11, 0.92
0.93, 51.81, 0.92
0.77, 51.59, 0.92
1.25, 51.98, 0.92
0.81, 52.62, 0.92
0.65, 52.88, 0.93
0.89, 52.31, 0.93
0.93, 52.02, 0.93
1.05, 52.21, 0.93
0.89, 52.22, 0.93
0.77, 51.61, 0.94
1.01, 51.44, 0.94
0.77, 50.90, 0.94
0.77, 51.02, 0.94
0.85, 50.72, 0.94
0.65, 50.53, 0.94
0.65, 50.51, 0.94
0.77, 50.45, 0.94
0.57, 50.56, 0.94
0.73, 50.84, 0.94
0.61, 51.01, 0.95
0.53, 51.22, 0.95
0.65, 51.19, 0.95
0.53, 51.48, 0.95
0.61, 51.36, 0.95
0.57, 51.45, 0.95
0.65, 51.27, 0.95
0.57, 51.51, 0.95
0.57, 51.78, 0.95
0.36, 51.62, 0.96
0.44, 51.11, 0.96
0.53, 51.28, 0.96
0.73, 51.21, 0.96
0.73, 50.65, 0.96
