Unhappy, Sameness, Tolerance
16.73, 55.44, 0.50
11.44, 58.06, 0.50
8.93, 59.56, 0.50
7.44, 60.07, 0.50
6.47, 60.29, 0.50
6.06, 60.42, 0.50
6.75, 60.99, 0.50
6.06, 61.04, 0.50
5.90, 60.44, 0.50
5.98, 60.11, 0.50
6.47, 60.27, 0.50
5.66, 60.23, 0.50
6.43, 60.15, 0.50
5.98, 60.29, 0.50
5.98, 61.19, 0.50
5.13, 61.14, 0.50
5.13, 61.28, 0.50
5.25, 60.76, 0.50
5.98, 61.18, 0.50
6.02, 61.45, 0.50
4.85, 61.40, 0.50
4.73, 60.75, 0.50
5.46, 61.16, 0.50
5.17, 61.09, 0.50
5.50, 60.42, 0.50
6.14, 60.44, 0.50
5.90, 61.05, 0.50
5.09, 60.32, 0.50
6.02, 60.39, 0.50
5.17, 60.23, 0.50
6.02, 59.73, 0.50
6.31, 60.04, 0.50
6.47, 60.04, 0.50
5.94, 60.36, 0.50
5.94, 59.72, 0.50
6.31, 60.79, 0.50
5.34, 60.41, 0.50
5.66, 60.45, 0.50
5.42, 60.55, 0.50
4.93, 61.32, 0.50
4.81, 61.28, 0.50
4.85, 61.13, 0.50
4.57, 61.02, 0.50
4.49, 59.92, 0.50
5.13, 60.41, 0.50
5.38, 59.97, 0.50
6.10, 60.33, 0.50
5.70, 59.73, 0.50
5.86, 59.73, 0.50
6.31, 59.96, 0.50
5.34, 60.47, 0.50
5.50, 60.42, 0.50
4.93, 60.00, 0.50
5.42, 59.48, 0.50
5.74, 59.72, 0.50
5.62, 59.40, 0.50
5.38, 59.75, 0.50
5.42, 59.71, 0.50
