Unhappy, Sameness, Tolerance
31.93, 61.85, 0.00
19.73, 67.42, 0.00
15.40, 70.28, 0.00
12.41, 72.60, 0.00
11.36, 72.44, 0.00
12.29, 72.98, 0.00
11.28, 73.90, 0.00
10.71, 74.72, 0.00
10.47, 74.38, 0.00
10.79, 74.97, 0.00
10.91, 76.62, 0.00
10.15, 76.57, 0.00
10.59, 76.53, 0.00
10.11, 77.65, 0.00
9.46, 76.11, 0.00
10.47, 77.36, 0.00
9.86, 78.16, 0.00
9.78, 78.31, 0.00
8.89, 77.52, 0.00
9.58, 77.90, 0.00
9.42, 77.79, 0.00
9.62, 77.99, 0.00
9.62, 77.93, 0.00
10.15, 78.74, 0.00
9.98, 79.76, 0.00
8.45, 79.77, 0.00
7.76, 78.24, 0.00
9.50, 77.60, 0.00
9.46, 79.65, 0.00
8.25, 79.02, 0.00
9.30, 79.27, 0.00
9.54, 78.82, 0.00
9.82, 79.94, 0.00
9.34, 79.69, 0.00
9.14, 79.02, 0.00
9.70, 78.04, 0.00
9.90, 78.72, 0.00
9.54, 78.06, 0.00
9.98, 78.97, 0.00
10.02, 78.56, 0.00
10.19, 76.98, 0.00
10.99, 78.54, 0.00
10.19, 78.99, 0.00
9.66, 78.68, 0.00
9.94, 78.80, 0.00
9.38, 78.41, 0.00
10.23, 78.53, 0.00
9.86, 79.41, 0.00
9.30, 78.87, 0.00
9.86, 78.69, 0.00
10.27, 80.08, 0.00
9.30, 80.73, 0.00
9.14, 80.26, 0.00
9.46, 81.20, 0.00
8.97, 81.16, 0.00
8.89, 80.86, 0.00
