Unhappy, Sameness, Tolerance
27.24, 59.98, 0.19
16.98, 65.01, 0.17
12.73, 67.34, 0.17
9.78, 67.64, 0.17
9.74, 67.97, 0.17
9.34, 68.89, 0.17
8.21, 69.14, 0.16
9.54, 69.49, 0.16
8.57, 68.70, 0.16
8.49, 69.40, 0.16
8.57, 69.09, 0.16
9.22, 69.48, 0.16
8.73, 69.54, 0.16
8.49, 69.64, 0.16
8.12, 69.80, 0.16
8.45, 70.81, 0.16
7.60, 71.51, 0.16
6.95, 70.56, 0.16
8.65, 71.26, 0.16
8.08, 70.85, 0.16
7.72, 70.11, 0.16
8.61, 71.18, 0.16
7.48, 71.51, 0.16
7.76, 70.25, 0.16
8.29, 70.40, 0.16
8.41, 70.16, 0.16
8.04, 71.19, 0.16
7.36, 70.87, 0.16
7.36, 70.05, 0.16
8.69, 71.68, 0.16
7.84, 71.13, 0.16
8.04, 71.17, 0.16
7.48, 71.10, 0.16
7.96, 70.00, 0.16
8.16, 70.95, 0.16
7.96, 71.06, 0.16
8.12, 70.58, 0.16
8.69, 70.88, 0.16
8.65, 69.76, 0.16
9.18, 71.51, 0.16
7.76, 71.74, 0.16
7.88, 71.78, 0.16
7.64, 71.35, 0.16
8.97, 70.75, 0.16
9.09, 70.81, 0.16
8.93, 70.77, 0.16
8.81, 71.07, 0.16
7.72, 71.79, 0.16
7.76, 72.16, 0.16
7.64, 72.10, 0.16
7.80, 72.25, 0.16
7.68, 71.39, 0.16
8.33, 71.61, 0.16
7.48, 72.07, 0.16
7.64, 72.17, 0.16
7.76, 71.15, 0.16
8.49, 71.30, 0.16
8.49, 70.70, 0.16
