Unhappy, Sameness, Tolerance
0.24, 50.12, 0.99
0.00, 50.07, 1.00
0.00, 50.30, 1.00
0.00, 50.40, 1.00
0.00, 50.03, 1.00
0.00, 50.37, 1.00
0.00, 50.27, 1.00
0.00, 50.37, 1.00
0.00, 50.32, 1.00
0.00, 50.25, 1.00
0.00, 50.28, 1.00
0.00, 50.45, 1.00
0.00, 50.00, 1.00
0.00, 49.92, 1.00
0.00, 50.18, 1.00
0.00, 50.16, 1.00
0.00, 50.06, 1.00
0.00, 50.10, 1.00
0.00, 50.30, 1.00
0.00, 50.17, 1.00
0.00, 50.63, 1.00
0.00, 50.47, 1.00
0.00, 50.32, 1.00
0.00, 49.77, 1.00
0.00, 49.45, 1.00
0.00, 49.08, 1.00
0.00, 49.20, 1.00
0.00, 49.32, 1.00
0.00, 49.06, 1.00
0.00, 49.06, 1.00
0.00, 48.58, 1.00
0.00, 48.60, 1.00
0.00, 48.27, 1.00
0.00, 48.54, 1.00
0.00, 48.85, 1.00
0.00, 49.22, 1.00
0.00, 49.07, 1.00
0.00, 48.75, 1.00
0.00, 48.85, 1.00
0.00, 49.15, 1.00
0.00, 49.37, 1.00
0.00, 49.08, 1.00
0.00, 48.50, 1.00
0.00, 48.65, 1.00
0.00, 48.65, 1.00
0.00, 48.31, 1.00
0.00, 48.35, 1.00
0.00, 48.46, 1.00
0.00, 49.01, 1.00
0.00, 49.48, 1.00
