Unhappy, Sameness, Tolerance
9.42, 53.67, 0.74
6.47, 55.67, 0.74
5.34, 56.65, 0.76
5.05, 56.87, 0.77
5.70, 58.19, 0.76
5.86, 58.60, 0.74
6.02, 60.10, 0.72
6.31, 60.00, 0.72
5.05, 60.15, 0.73
5.74, 60.58, 0.69
5.25, 61.17, 0.71
5.58, 60.62, 0.70
5.82, 60.85, 0.70
4.85, 60.72, 0.72
4.65, 60.72, 0.75
4.12, 61.04, 0.77
4.93, 60.81, 0.76
4.93, 61.24, 0.76
4.77, 60.91, 0.76
4.16, 60.35, 0.79
4.00, 60.53, 0.81
4.57, 59.40, 0.80
4.97, 59.49, 0.80
3.88, 59.45, 0.82
3.92, 58.97, 0.83
3.35, 57.47, 0.84
4.37, 57.57, 0.83
3.92, 57.41, 0.82
4.37, 58.22, 0.83
3.27, 57.16, 0.83
3.48, 57.09, 0.85
3.11, 57.24, 0.85
3.40, 57.23, 0.85
3.60, 56.45, 0.86
3.72, 55.72, 0.85
3.84, 55.82, 0.85
3.84, 56.35, 0.85
3.56, 56.27, 0.86
3.23, 56.88, 0.85
2.18, 56.77, 0.89
2.34, 56.37, 0.88
3.23, 56.27, 0.88
2.83, 56.59, 0.87
3.19, 56.83, 0.86
2.79, 56.53, 0.87
2.51, 55.82, 0.87
3.80, 55.85, 0.86
3.15, 55.75, 0.87
2.79, 55.25, 0.89
2.71, 55.69, 0.89
