Unhappy, Sameness, Tolerance
30.23, 59.89, 0.10
21.34, 65.91, 0.00
16.45, 69.68, 0.00
12.77, 71.70, 0.00
12.65, 72.49, 0.00
11.80, 73.28, 0.00
11.72, 74.64, 0.00
11.52, 74.41, 0.00
11.44, 76.50, 0.00
9.50, 77.23, 0.00
8.12, 77.51, 0.00
8.97, 76.16, 0.00
9.94, 77.29, 0.00
9.70, 77.99, 0.00
9.50, 77.38, 0.00
9.54, 77.27, 0.00
9.66, 78.04, 0.00
9.94, 78.78, 0.00
9.50, 80.46, 0.00
7.88, 80.22, 0.00
8.53, 79.22, 0.00
9.14, 79.24, 0.00
9.66, 78.52, 0.00
9.18, 78.64, 0.00
9.54, 78.45, 0.00
10.02, 79.45, 0.00
9.26, 78.39, 0.00
10.15, 79.25, 0.00
9.38, 80.27, 0.00
8.57, 79.40, 0.00
9.18, 78.91, 0.00
9.78, 78.25, 0.00
10.79, 80.17, 0.00
8.89, 80.73, 0.00
8.04, 79.88, 0.00
9.22, 80.13, 0.00
8.53, 79.69, 0.00
9.70, 80.88, 0.00
8.57, 79.89, 0.00
9.05, 78.46, 0.00
9.90, 79.54, 0.00
9.09, 79.58, 0.00
9.09, 79.91, 0.00
9.18, 81.31, 0.00
8.08, 81.57, 0.00
8.12, 81.79, 0.00
7.80, 82.28, 0.00
7.40, 80.16, 0.00
8.73, 79.43, 0.00
9.86, 78.41, 0.00
10.02, 78.29, 0.00
9.70, 79.52, 0.00
8.73, 79.14, 0.00
9.78, 80.34, 0.00
9.14, 78.69, 0.00
10.51, 77.76, 0.00
10.99, 79.83, 0.00
9.14, 78.94, 0.00
10.27, 80.51, 0.00
9.05, 79.73, 0.00
9.54, 80.47, 0.00
9.09, 79.87, 0.00
8.93, 80.92, 0.00
8.45, 80.45, 0.00
9.30, 80.10, 0.00
9.22, 79.88, 0.00
