Unhappy, Sameness, Tolerance
9.30, 53.67, 0.73
2.26, 53.23, 0.92
0.81, 53.39, 0.98
0.12, 52.55, 1.00
0.08, 51.45, 1.00
0.04, 51.74, 1.00
0.00, 51.41, 1.00
0.00, 51.13, 1.00
0.00, 51.29, 1.00
0.00, 50.75, 1.00
0.00, 50.53, 1.00
0.00, 50.58, 1.00
0.00, 50.29, 1.00
0.00, 50.12, 1.00
0.00, 49.80, 1.00
0.00, 49.76, 1.00
0.00, 50.09, 1.00
0.00, 50.42, 1.00
0.00, 50.65, 1.00
0.00, 50.63, 1.00
0.00, 50.64, 1.00
0.00, 50.55, 1.00
0.00, 50.31, 1.00
0.00, 49.91, 1.00
0.00, 49.75, 1.00
0.00, 50.20, 1.00
0.00, 49.85, 1.00
0.00, 50.10, 1.00
0.00, 49.53, 1.00
0.00, 49.52, 1.00
0.00, 49.62, 1.00
0.00, 50.04, 1.00
0.00, 50.53, 1.00
0.00, 50.55, 1.00
0.00, 50.34, 1.00
0.00, 50.22, 1.00
0.00, 50.71, 1.00
0.00, 50.48, 1.00
0.00, 50.84, 1.00
0.00, 51.14, 1.00
0.00, 51.31, 1.00
0.00, 50.55, 1.00
0.00, 50.39, 1.00
0.00, 50.14, 1.00
0.00, 49.82, 1.00
0.00, 49.79, 1.00
0.00, 49.73, 1.00
0.00, 49.87, 1.00
0.00, 49.63, 1.00
0.00, 49.97, 1.00
