Unhappy, Sameness, Tolerance
0.57, 49.76, 0.99
0.00, 49.44, 1.00
0.00, 49.83, 1.00
0.00, 50.03, 1.00
0.00, 49.55, 1.00
0.00, 49.83, 1.00
0.00, 49.12, 1.00
0.00, 49.33, 1.00
0.00, 49.96, 1.00
0.00, 49.81, 1.00
0.00, 50.08, 1.00
0.00, 49.84, 1.00
0.00, 50.01, 1.00
0.00, 49.58, 1.00
0.00, 49.27, 1.00
0.00, 49.14, 1.00
0.00, 49.46, 1.00
0.00, 49.69, 1.00
0.00, 49.68, 1.00
0.00, 49.62, 1.00
0.00, 49.22, 1.00
0.00, 49.34, 1.00
0.00, 49.04, 1.00
0.00, 49.64, 1.00
0.00, 49.73, 1.00
0.00, 50.23, 1.00
0.00, 50.25, 1.00
0.00, 50.07, 1.00
0.00, 50.43, 1.00
0.00, 50.35, 1.00
0.00, 49.77, 1.00
0.00, 50.07, 1.00
0.00, 50.07, 1.00
0.00, 49.49, 1.00
0.00, 49.92, 1.00
0.00, 50.05, 1.00
0.00, 49.85, 1.00
0.00, 49.40, 1.00
0.00, 49.25, 1.00
0.00, 49.78, 1.00
0.00, 49.14, 1.00
0.00, 49.78, 1.00
0.00, 50.18, 1.00
0.00, 50.23, 1.00
0.00, 50.43, 1.00
0.00, 50.02, 1.00
0.00, 50.04, 1.00
0.00, 49.66, 1.00
0.00, 50.33, 1.00
0.00, 50.32, 1.00
