Unhappy, Sameness, Tolerance
25.87, 58.81, 0.24
16.65, 62.61, 0.27
13.26, 66.15, 0.30
10.67, 67.01, 0.32
10.11, 67.55, 0.31
10.35, 68.14, 0.31
9.94, 69.26, 0.33
9.58, 69.72, 0.31
10.39, 71.59, 0.29
8.69, 71.70, 0.27
9.42, 71.63, 0.26
9.05, 72.28, 0.27
9.38, 72.79, 0.26
9.18, 72.43, 0.28
9.22, 72.69, 0.30
8.37, 72.51, 0.29
7.88, 72.78, 0.33
7.84, 72.12, 0.34
8.21, 71.26, 0.34
8.41, 71.25, 0.34
7.72, 71.30, 0.38
7.96, 71.23, 0.39
8.12, 71.43, 0.38
7.84, 71.61, 0.39
7.48, 71.63, 0.40
7.15, 70.75, 0.39
8.12, 69.72, 0.42
7.76, 69.87, 0.42
8.00, 70.55, 0.43
6.71, 71.00, 0.46
7.07, 71.02, 0.45
7.48, 70.15, 0.43
8.12, 69.73, 0.44
7.76, 69.87, 0.45
7.56, 70.14, 0.43
8.33, 70.71, 0.41
7.60, 69.84, 0.43
9.14, 70.72, 0.40
8.61, 71.60, 0.41
6.83, 70.51, 0.44
8.53, 70.62, 0.44
7.48, 71.41, 0.45
6.87, 70.18, 0.45
6.91, 70.60, 0.48
7.11, 70.13, 0.51
6.10, 70.13, 0.53
7.19, 69.75, 0.52
6.67, 69.54, 0.54
6.95, 70.04, 0.52
6.91, 69.38, 0.50
