Unhappy, Sameness, Tolerance
18.11, 56.84, 0.47
13.34, 61.08, 0.46
9.94, 63.14, 0.45
8.65, 63.29, 0.46
8.97, 65.03, 0.46
9.05, 65.86, 0.45
9.18, 66.69, 0.42
9.05, 66.91, 0.44
8.53, 67.11, 0.45
8.41, 67.57, 0.43
8.57, 67.86, 0.43
7.72, 67.25, 0.45
8.45, 67.47, 0.45
7.76, 69.15, 0.47
7.40, 68.84, 0.48
7.24, 69.77, 0.48
6.95, 69.41, 0.49
6.67, 68.93, 0.49
6.87, 68.18, 0.49
7.68, 68.69, 0.51
6.87, 67.40, 0.52
8.12, 67.28, 0.50
8.37, 67.78, 0.48
8.12, 67.81, 0.50
6.02, 67.95, 0.54
7.07, 67.62, 0.53
6.75, 66.67, 0.53
7.80, 67.30, 0.50
7.76, 68.36, 0.48
7.60, 68.16, 0.47
7.84, 67.96, 0.45
8.00, 67.34, 0.45
8.89, 68.80, 0.48
7.19, 69.04, 0.49
7.28, 69.66, 0.48
7.60, 70.21, 0.46
7.28, 70.50, 0.46
6.27, 69.91, 0.50
5.78, 68.10, 0.53
7.24, 68.45, 0.51
6.43, 69.22, 0.52
6.27, 68.01, 0.54
6.91, 67.65, 0.55
6.67, 67.24, 0.56
7.03, 67.79, 0.56
6.79, 67.99, 0.56
6.87, 68.19, 0.56
6.18, 67.41, 0.59
5.94, 66.05, 0.62
7.56, 66.86, 0.62
6.22, 67.33, 0.62
6.27, 68.03, 0.59
