Unhappy, Sameness, Tolerance
23.44, 59.47, 0.28
19.60, 65.52, 0.09
15.84, 69.21, 0.02
13.30, 71.19, 0.00
11.92, 72.27, 0.00
10.99, 73.49, 0.00
11.16, 74.02, 0.00
10.99, 74.34, 0.00
11.03, 76.00, 0.00
10.31, 75.96, 0.00
10.39, 75.77, 0.00
10.27, 77.37, 0.00
9.26, 78.01, 0.00
8.97, 78.35, 0.00
9.18, 78.41, 0.00
8.97, 77.12, 0.00
10.31, 76.73, 0.00
10.43, 77.59, 0.00
10.87, 77.92, 0.00
9.74, 78.72, 0.00
9.46, 79.72, 0.00
8.81, 78.55, 0.00
9.70, 79.18, 0.00
8.89, 78.28, 0.00
9.94, 79.93, 0.00
8.65, 80.23, 0.00
8.61, 78.45, 0.00
9.58, 79.38, 0.00
9.26, 78.39, 0.00
9.50, 78.72, 0.00
9.34, 78.45, 0.00
9.62, 78.58, 0.00
9.98, 78.28, 0.00
9.94, 80.96, 0.00
8.29, 79.57, 0.00
9.14, 79.74, 0.00
8.49, 78.33, 0.00
9.98, 78.58, 0.00
9.74, 79.46, 0.00
9.30, 79.17, 0.00
8.77, 78.95, 0.00
9.42, 78.44, 0.00
10.19, 79.27, 0.00
9.46, 80.52, 0.00
8.77, 79.86, 0.00
9.42, 80.44, 0.00
8.81, 80.70, 0.00
8.61, 79.29, 0.00
9.46, 80.91, 0.00
8.61, 79.75, 0.00
9.22, 80.45, 0.00
8.49, 79.55, 0.00
10.06, 80.04, 0.00
9.58, 80.49, 0.00
8.89, 80.88, 0.00
9.09, 81.33, 0.00
9.09, 80.97, 0.00
