Unhappy, Sameness, Tolerance
24.25, 58.04, 0.27
16.05, 62.10, 0.28
12.89, 64.14, 0.32
10.99, 67.08, 0.30
9.09, 68.25, 0.36
8.85, 69.31, 0.36
8.69, 68.30, 0.35
8.93, 68.84, 0.33
9.22, 69.45, 0.35
9.09, 70.36, 0.37
7.76, 70.32, 0.36
8.57, 69.79, 0.37
8.37, 70.10, 0.37
8.41, 69.69, 0.37
8.33, 69.71, 0.40
8.37, 71.29, 0.39
7.76, 71.27, 0.37
7.56, 71.22, 0.40
7.80, 70.36, 0.41
8.53, 69.91, 0.42
8.89, 70.49, 0.42
8.61, 69.87, 0.42
7.92, 70.43, 0.42
7.96, 71.05, 0.41
7.11, 70.90, 0.45
6.63, 70.82, 0.50
6.35, 70.86, 0.52
5.66, 69.83, 0.51
6.55, 69.57, 0.53
6.39, 69.92, 0.52
7.36, 68.80, 0.49
6.99, 68.91, 0.49
7.44, 68.06, 0.49
7.40, 67.65, 0.51
7.48, 67.04, 0.54
6.71, 67.25, 0.54
7.19, 66.49, 0.56
7.52, 67.19, 0.54
6.95, 66.64, 0.55
7.19, 68.01, 0.56
6.99, 68.82, 0.56
6.31, 67.65, 0.55
6.31, 67.19, 0.57
6.67, 67.06, 0.57
6.55, 67.65, 0.57
6.06, 67.55, 0.60
6.10, 66.72, 0.60
6.14, 66.66, 0.61
6.39, 65.66, 0.60
6.47, 65.17, 0.61
