Unhappy, Sameness, Tolerance
6.27, 52.91, 0.84
3.07, 53.40, 0.86
2.26, 53.62, 0.86
1.90, 53.59, 0.86
1.29, 53.15, 0.86
1.50, 52.38, 0.86
1.78, 51.93, 0.86
1.62, 51.94, 0.86
1.41, 51.96, 0.86
1.37, 51.95, 0.86
1.82, 52.52, 0.86
1.46, 52.58, 0.86
1.46, 52.62, 0.86
1.37, 52.35, 0.86
1.54, 52.80, 0.86
1.41, 52.83, 0.86
1.82, 53.47, 0.86
1.21, 53.40, 0.86
1.66, 53.14, 0.86
1.78, 52.84, 0.86
2.02, 52.60, 0.86
2.02, 52.30, 0.86
2.02, 52.90, 0.86
1.94, 53.43, 0.86
2.02, 53.63, 0.86
1.78, 52.97, 0.86
1.86, 52.67, 0.86
1.66, 52.91, 0.86
1.41, 53.24, 0.86
1.58, 52.86, 0.86
1.66, 52.89, 0.86
1.66, 53.23, 0.86
1.54, 52.51, 0.86
1.74, 53.54, 0.86
1.25, 53.53, 0.86
1.70, 52.96, 0.86
1.50, 52.96, 0.86
1.46, 53.37, 0.86
1.37, 53.59, 0.86
1.46, 53.33, 0.86
1.50, 52.80, 0.86
1.86, 52.57, 0.86
1.82, 52.69, 0.86
1.62, 52.66, 0.86
1.98, 52.82, 0.86
2.02, 52.90, 0.86
1.82, 53.08, 0.86
1.82, 53.27, 0.86
1.74, 52.82, 0.86
2.06, 52.79, 0.86
1.70, 52.74, 0.86
1.54, 53.03, 0.86
1.58, 52.91, 0.86
