Unhappy, Sameness, Tolerance
20.78, 55.83, 0.37
11.08, 58.78, 0.55
6.67, 59.65, 0.69
3.03, 58.69, 0.83
1.90, 57.29, 0.91
1.21, 56.29, 0.95
0.65, 55.19, 0.98
0.12, 54.50, 0.99
0.00, 53.32, 1.00
0.00, 52.47, 1.00
0.00, 51.56, 1.00
0.00, 51.33, 1.00
0.00, 51.02, 1.00
0.00, 50.99, 1.00
0.00, 50.55, 1.00
0.00, 49.96, 1.00
0.00, 49.94, 1.00
0.00, 49.39, 1.00
0.00, 49.53, 1.00
0.00, 49.79, 1.00
0.00, 49.67, 1.00
0.00, 49.95, 1.00
0.00, 49.85, 1.00
0.00, 49.24, 1.00
0.00, 49.16, 1.00
0.00, 49.80, 1.00
0.00, 49.84, 1.00
0.00, 49.63, 1.00
0.00, 49.19, 1.00
0.00, 49.16, 1.00
0.00, 49.15, 1.00
0.00, 49.44, 1.00
0.00, 49.47, 1.00
0.00, 49.39, 1.00
0.00, 49.30, 1.00
0.00, 49.55, 1.00
0.00, 49.27, 1.00
0.00, 49.46, 1.00
0.00, 49.61, 1.00
0.00, 49.98, 1.00
0.00, 49.64, 1.00
0.00, 49.82, 1.00
0.00, 50.05, 1.00
0.00, 50.42, 1.00
0.00, 50.15, 1.00
0.00, 49.98, 1.00
0.00, 50.02, 1.00
0.00, 50.10, 1.00
0.00, 49.93, 1.00
0.00, 49.97, 1.00
