Unhappy, Sameness, Tolerance
30.03, 60.72, 0.11
21.58, 67.20, 0.00
14.67, 70.06, 0.00
12.49, 70.23, 0.00
12.89, 72.64, 0.00
12.13, 73.59, 0.00
11.36, 74.52, 0.00
10.39, 74.46, 0.00
10.95, 74.67, 0.00
10.67, 75.99, 0.00
9.98, 75.90, 0.00
10.59, 76.54, 0.00
10.59, 76.45, 0.00
10.87, 77.32, 0.00
10.06, 78.02, 0.00
9.70, 77.01, 0.00
9.54, 78.06, 0.00
9.86, 77.61, 0.00
9.98, 78.58, 0.00
9.18, 79.31, 0.00
8.65, 77.75, 0.00
9.58, 77.63, 0.00
9.86, 78.10, 0.00
9.58, 78.33, 0.00
9.34, 79.16, 0.00
8.93, 78.46, 0.00
9.38, 78.98, 0.00
9.58, 79.05, 0.00
9.18, 78.31, 0.00
9.94, 79.14, 0.00
9.46, 78.95, 0.00
9.50, 78.99, 0.00
9.62, 78.79, 0.00
9.86, 79.31, 0.00
9.54, 79.81, 0.00
9.01, 78.24, 0.00
10.19, 78.47, 0.00
9.54, 78.61, 0.00
9.94, 79.27, 0.00
9.30, 79.17, 0.00
9.46, 79.01, 0.00
9.18, 79.38, 0.00
8.81, 80.20, 0.00
8.21, 78.72, 0.00
9.62, 79.98, 0.00
8.61, 79.38, 0.00
9.74, 78.97, 0.00
9.46, 80.02, 0.00
9.09, 79.11, 0.00
9.82, 80.10, 0.00
8.85, 81.57, 0.00
7.60, 80.10, 0.00
8.69, 79.77, 0.00
9.18, 80.54, 0.00
8.41, 80.42, 0.00
8.57, 79.19, 0.00
9.62, 78.61, 0.00
9.74, 78.88, 0.00
9.46, 79.03, 0.00
9.38, 80.17, 0.00
