Unhappy, Sameness, Tolerance
14.83, 55.83, 0.54
9.01, 57.99, 0.55
5.86, 58.55, 0.56
5.21, 58.47, 0.57
5.62, 58.02, 0.58
5.62, 58.22, 0.59
5.09, 58.73, 0.60
4.45, 58.65, 0.60
3.88, 59.13, 0.61
4.65, 58.79, 0.62
4.93, 58.86, 0.62
4.32, 59.16, 0.63
3.52, 58.27, 0.63
3.64, 59.12, 0.63
3.40, 58.44, 0.64
3.84, 57.74, 0.64
3.56, 57.64, 0.64
3.72, 57.29, 0.64
4.04, 57.23, 0.64
3.72, 57.35, 0.64
3.48, 56.80, 0.64
4.24, 56.95, 0.64
3.60, 57.49, 0.64
3.15, 57.25, 0.64
3.64, 57.33, 0.64
4.00, 56.98, 0.64
4.00, 56.42, 0.64
3.96, 57.28, 0.64
3.84, 57.22, 0.64
4.24, 58.37, 0.64
2.87, 57.79, 0.64
3.76, 57.50, 0.65
3.88, 57.16, 0.65
4.24, 57.78, 0.65
3.96, 58.27, 0.65
2.95, 58.22, 0.65
3.60, 57.79, 0.65
3.60, 57.72, 0.65
3.88, 57.46, 0.65
4.16, 57.29, 0.65
3.64, 57.64, 0.65
4.00, 58.25, 0.65
3.52, 58.13, 0.65
3.60, 58.32, 0.65
3.72, 58.35, 0.65
4.37, 57.97, 0.65
4.12, 58.06, 0.65
3.40, 57.75, 0.65
3.56, 56.91, 0.65
3.72, 57.04, 0.65
3.80, 57.01, 0.65
