Unhappy, Sameness, Tolerance
6.10, 51.63, 0.84
3.19, 52.31, 0.91
1.01, 52.77, 0.96
0.69, 52.87, 0.98
0.40, 52.36, 0.99
0.08, 51.57, 0.99
0.04, 51.15, 1.00
0.04, 51.18, 1.00
0.12, 50.79, 1.00
0.08, 50.84, 1.00
0.04, 50.78, 1.00
0.00, 51.15, 1.00
0.00, 50.82, 1.00
0.00, 50.72, 1.00
0.00, 50.72, 1.00
0.00, 50.95, 1.00
0.00, 50.60, 1.00
0.00, 50.17, 1.00
0.00, 50.07, 1.00
0.00, 49.86, 1.00
0.00, 49.76, 1.00
0.00, 50.25, 1.00
0.00, 50.95, 1.00
0.00, 50.09, 1.00
0.00, 49.82, 1.00
0.00, 49.82, 1.00
0.00, 50.31, 1.00
0.00, 50.67, 1.00
0.00, 50.70, 1.00
0.00, 50.70, 1.00
0.00, 51.09, 1.00
0.00, 50.93, 1.00
0.00, 50.99, 1.00
0.00, 50.74, 1.00
0.00, 50.95, 1.00
0.00, 50.31, 1.00
0.00, 49.87, 1.00
0.00, 49.77, 1.00
0.00, 49.62, 1.00
0.00, 49.83, 1.00
0.00, 49.96, 1.00
0.00, 49.75, 1.00
0.00, 49.25, 1.00
0.00, 49.17, 1.00
0.00, 49.73, 1.00
0.00, 49.86, 1.00
0.00, 49.92, 1.00
0.00, 50.03, 1.00
0.00, 50.14, 1.00
0.00, 50.26, 1.00
