Unhappy, Sameness, Tolerance
17.91, 55.94, 0.48
12.00, 59.63, 0.46
8.29, 61.20, 0.46
7.92, 62.02, 0.46
7.11, 62.36, 0.46
6.91, 62.66, 0.46
5.62, 63.10, 0.46
6.22, 62.91, 0.45
6.27, 63.51, 0.45
5.74, 63.82, 0.45
5.46, 63.93, 0.44
6.67, 64.09, 0.44
7.03, 63.56, 0.43
7.92, 63.68, 0.42
6.71, 63.88, 0.42
6.99, 64.70, 0.41
6.83, 65.02, 0.41
5.78, 65.65, 0.40
5.70, 65.34, 0.39
5.94, 65.38, 0.38
5.42, 64.96, 0.38
6.51, 64.66, 0.37
6.71, 65.03, 0.36
6.18, 65.88, 0.35
6.31, 65.27, 0.34
7.44, 65.12, 0.31
7.88, 64.41, 0.29
9.86, 66.37, 0.26
9.82, 68.52, 0.22
10.59, 69.59, 0.15
12.09, 70.80, 0.09
12.57, 72.27, 0.05
11.72, 74.05, 0.02
11.08, 75.23, 0.01
10.71, 74.69, 0.00
10.79, 74.94, 0.00
11.44, 76.45, 0.00
10.47, 76.25, 0.00
10.47, 76.59, 0.00
9.82, 76.38, 0.00
10.63, 77.82, 0.00
9.66, 78.93, 0.00
9.01, 78.17, 0.00
9.50, 77.77, 0.00
9.42, 77.22, 0.00
10.23, 77.44, 0.00
9.66, 79.13, 0.00
9.09, 78.44, 0.00
9.54, 78.58, 0.00
9.86, 78.46, 0.00
10.63, 79.36, 0.00
9.50, 78.28, 0.00
10.47, 79.64, 0.00
9.62, 79.22, 0.00
10.06, 78.47, 0.00
10.87, 78.68, 0.00
10.35, 78.29, 0.00
10.35, 78.26, 0.00
